排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,2887,台新金,金融保險業,上市,5,13909,160396
2,2618,長榮航,航運業,上市,5,86662,157600
3,2610,華航,航運業,上市,4,22785,83666
4,2884,玉山金,金融保險業,上市,5,11415,77239
5,2892,第一金,金融保險業,上市,5,16122,76075
6,2408,南亞科,半導體業,上市,3,9301,73522
7,5880,合庫金,金融保險業,上市,5,8959,56007
8,2890,永豐金,金融保險業,上市,5,11183,47586
9,2845,遠東銀,金融保險業,上市,4,11800,34628
10,2883,凱基金,金融保險業,上市,3,4237,33884
11,2834,臺企銀,金融保險業,上市,3,2047,31502
12,1802,台玻,玻璃陶瓷,上市,4,7086,31285
13,1326,台化,塑膠工業,上市,4,7620,30797
14,1402,遠東新,紡織纖維,上市,4,10875,26703
15,2886,兆豐金,金融保險業,上市,5,7180,25068
16,2801,彰銀,金融保險業,上市,5,2207,24299
17,2880,華南金,金融保險業,上市,5,6442,23519
18,6182,合晶,半導體業,上櫃,5,6627,22714
19,6116,彩晶,光電業,上市,4,10603,18243
20,2882,國泰金,金融保險業,上市,5,1544,17399
21,2867,三商壽,金融保險業,上市,5,566,14628
22,1216,統一,食品工業,上市,5,46,13199
23,2489,瑞軒,光電業,上市,3,1130,13041
24,2542,興富發,建材營造業,上市,5,1297,11637
25,1102,亞泥,水泥工業,上市,5,1206,11135
26,2881,富邦金,金融保險業,上市,4,1375,10958
27,3060,銘異,電腦及週邊設備業,上市,4,4976,9066
28,2332,友訊,通信網路業,上市,3,7784,8577
29,2891,中信金,金融保險業,上市,3,530,8502
30,1301,台塑,塑膠工業,上市,4,4903,8450
31,6269,台郡,電子零組件業,上市,4,4979,8372
32,2455,全新,通信網路業,上市,4,1611,8365
33,2885,元大金,金融保險業,上市,4,2001,8289
34,5876,上海商銀,金融保險業,上市,4,877,8094
35,2903,遠百,貿易百貨業,上市,5,742,5851
36,9933,中鼎,其他業,上市,4,1761,5693
37,2633,台灣高鐵,航運業,上市,3,908,4882
38,1722,台肥,化學工業,上市,5,416,4662
39,2492,華新科,電子零組件業,上市,4,537,4638
40,3044,健鼎,電子零組件業,上市,5,792,4630
41,4306,炎洲,塑膠工業,上市,5,21,4509
42,2478,大毅,電子零組件業,上市,3,556,4446
43,6488,環球晶,半導體業,上櫃,4,1517,4390
44,2393,億光,光電業,上市,3,711,4357
