股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
2014,中鴻,18.75,9.97,1436.0,4457.0,0.0,0.0
6706,惠特,127.0,9.95,458.1,266.32,0.0,0.0
8249,菱光,63.3,8.02,-181.0,239.0,0.0,0.0
5009,榮剛,35.15,5.39,292.0,-80.0,-9.0,-9.0
