股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1325,恆大,2026-01-29,36.3,32.25,-11.16%,6240,995,6.27
1584,精剛,2026-01-29,23.85,24.9,4.4%,6758,1304,5.18
8096,擎亞,2026-01-29,66.1,69.4,4.99%,64379,12594,5.11
2038,海光,2026-01-29,15.25,15.8,3.61%,13306,1476,9.01
9919,康那香,2026-01-29,21.45,18.0,-16.08%,14269,1439,9.91
4956,光鋐,2026-01-28,20.9,21.65,3.59%,7770,1317,5.9
1732,毛寶,2026-01-28,31.9,30.1,-5.64%,5981,602,9.92
8096,擎亞,2026-01-28,61.1,69.4,13.58%,50466,9624,5.24
1447,力鵬,2026-01-28,6.4,5.62,-12.19%,7960,1514,5.26
6547,高端疫苗,2026-01-28,45.15,38.1,-15.61%,17927,2052,8.73
4121,優盛,2026-01-28,19.4,19.35,-0.26%,5642,995,5.67
6168,宏齊,2026-01-28,24.5,22.15,-9.59%,20801,2530,8.22
4571,鈞興-KY,2026-01-28,193.0,193.0,0.0%,6011,751,7.99
6133,金橋,2026-01-28,29.7,26.9,-9.43%,34933,6096,5.73
1471,首利,2026-01-27,14.65,12.7,-13.31%,15202,1845,8.24
6761,穩得,2026-01-27,160.0,147.0,-8.12%,6300,1090,5.78
6168,宏齊,2026-01-27,21.85,22.15,1.37%,13329,1519,8.77
6153,嘉聯益,2026-01-27,20.1,16.0,-20.4%,32515,5879,5.53
4714,永捷,2026-01-27,19.0,17.25,-9.21%,14147,2414,5.86
4949,有成精密,2026-01-27,51.9,46.05,-11.27%,8516,1590,5.35
1710,東聯,2026-01-27,14.0,13.55,-3.21%,22492,3339,6.73
4534,慶騰,2026-01-27,26.25,24.95,-4.95%,7831,1345,5.82
1444,力麗,2026-01-27,7.3,6.63,-9.18%,8963,1616,5.55
3694,海華,2026-01-27,70.8,60.7,-14.27%,15579,2056,7.58
3630,新鉅科,2026-01-27,39.7,34.35,-13.48%,21765,4071,5.35
2515,中工,2026-01-27,15.4,14.05,-8.77%,55831,10479,5.33
2431,聯昌,2026-01-27,17.65,15.3,-13.31%,12333,1551,7.95
1455,集盛,2026-01-27,10.4,9.05,-12.98%,12950,1315,9.84
4121,優盛,2026-01-27,17.4,19.35,11.21%,6490,720,9.01
