股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
8064,東捷,55.7,9.0,-1701.0,-1960.0,0.0,0.0
2323,中環,11.3,6.6,1233.0,1256.69,0.0,0.0
2409,友達,16.65,6.05,-19687.73,24774.75,-9.59,270.41
