排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,工業自動化與機器人,3.5,100.0,7/7,3.27,10.83,0.12,-0.6
2,銅,4.64,100.0,10/10,-24.01,8.98,-7.59,-26.21
3,軍工_無人機相關,3.66,100.0,9/9,-15.34,-60.94,-1.44,4.91
4,記憶體製造,8.63,100.0,4/4,-35.15,-27.29,1.77,0.13
5,記憶體模組,7.89,100.0,7/7,1.56,80.81,6.71,-10.22
6,記憶體控制IC,4.31,100.0,5/5,-0.28,5.61,-0.01,-0.01
7,記憶體封裝與測試,5.14,100.0,4/4,-4.67,-0.01,-0.33,0.06
8,航運,2.16,100.0,15/15,32.93,-3.69,0.21,-1.1
9,銀,4.51,100.0,4/4,-2.27,0.0,-0.46,2.5
10,無塵室與機電工程,4.67,100.0,5/5,3.5,-8.99,-0.68,11.27
11,機器人,4.29,100.0,14/14,2.96,23.29,3.64,17.03
12,廠務系統與水處理,2.04,100.0,7/7,0.46,-2.87,0.0,-0.0
13,軍工_航太製造與維修,2.89,100.0,6/6,1.41,-3.13,-0.25,-0.26
14,電器電纜,3.05,100.0,10/10,-0.93,-4.36,-1.58,-4.57
15,光學元件或組裝,5.34,100.0,15/15,13.51,-17.48,-3.35,15.8
16,低軌衛星,8.54,100.0,7/7,11.69,-30.61,1.49,4.4
17,TPU_散熱,7.5,100.0,4/4,13.68,-32.62,3.22,19.92
18,TPU_光通訊與連接器,5.23,100.0,4/4,-8.15,-52.82,0.84,38.94
19,TPU_伺服器主板與印刷電路板,6.07,100.0,5/5,7.0,-12.86,13.54,45.85
20,PCB,5.65,100.0,15/15,-9.87,-1.91,-1.1,-6.05
21,IC設計,6.54,100.0,13/13,24.03,-40.8,-5.67,0.1
22,CPO_光通訊,8.44,100.0,6/6,-6.7,-23.48,-3.31,17.66
23,CPO_先進封裝測試,6.7,100.0,5/5,-7.08,-26.14,2.08,13.3
24,軟體設計,2.37,93.33,14/15,1.34,-0.05,-0.0,0.07
25,網通設備組件,5.09,90.0,18/20,4.12,-120.21,-2.71,27.17
26,被動元件,2.11,89.47,17/19,-14.49,-23.9,3.04,19.48
27,鋼鐵,1.76,86.67,13/15,4.79,-10.3,-2.32,-0.28
28,玻璃,3.93,86.67,13/15,3.76,22.76,-10.0,-31.47
29,造紙,0.91,85.71,6/7,0.04,-0.42,0.0,-0.0
30,BBU_電池模組,2.48,85.71,6/7,-8.24,-7.22,1.6,5.27
31,半導體設備,5.98,85.71,6/7,1.09,0.84,0.01,0.79
32,BBU_電源供應器與整合,3.21,80.0,4/5,-7.93,-7.77,3.67,20.06
33,電池或電源,2.43,80.0,16/20,-18.17,-24.73,3.61,21.07
34,紡織,0.98,70.0,14/20,-1.77,-8.83,0.19,1.29
35,化學,2.61,70.0,14/20,-11.21,-47.58,-0.56,-1.3
36,金融,-0.37,31.58,6/19,-27.88,-63.32,0.69,-1.24
37,塑膠,-0.75,27.78,5/18,-27.88,-63.32,0.69,-1.24
