股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1503,士電,2026-05-04,193.0,201.5,4.4%,7072,1845,3.83
6207,雷科,2026-05-04,65.8,63.4,-3.65%,14775,3937,3.75
3051,力特,2026-05-04,29.5,29.4,-0.34%,23694,4790,4.95
3033,威健,2026-05-04,36.55,37.9,3.69%,30818,5800,5.31
3707,漢磊,2026-05-04,67.2,68.7,2.23%,53150,11344,4.69
4526,東台,2026-05-04,37.0,37.5,1.35%,23657,6797,3.48
4576,大銀微系統,2026-05-04,232.5,233.0,0.22%,18931,5318,3.56
4951,精拓科,2026-05-04,129.5,130.5,0.77%,7153,1014,7.05
2417,圓剛,2026-05-04,51.8,51.8,0.0%,7068,2163,3.27
2388,威盛,2026-05-04,83.0,83.1,0.12%,57348,17673,3.24
2374,佳能,2026-05-04,80.0,82.0,2.5%,27579,7783,3.54
5392,能率,2026-05-04,40.5,42.85,5.8%,9042,2632,3.44
2342,茂矽,2026-05-04,33.9,36.1,6.49%,10334,2498,4.14
2328,廣宇,2026-05-04,50.1,54.4,8.58%,35581,6553,5.43
1536,和大,2026-05-04,52.5,55.0,4.76%,7206,1937,3.72
6695,芯鼎,2026-05-04,46.1,50.3,9.11%,6943,1793,3.87
6412,群電,2026-05-04,85.6,89.1,4.09%,9097,1780,5.11
2233,宇隆,2026-05-04,315.5,318.5,0.95%,6301,1822,3.46
1513,中興電,2026-05-04,150.5,155.5,3.32%,15341,4717,3.25
6215,和椿,2026-04-30,108.0,115.0,6.48%,6478,2032,3.19
4991,環宇-KY,2026-04-30,644.0,677.0,5.12%,6799,2235,3.04
6218,豪勉,2026-04-30,39.3,40.3,2.54%,16846,3529,4.77
6205,詮欣,2026-04-30,91.7,94.5,3.05%,25282,6804,3.72
4526,東台,2026-04-30,34.55,37.5,8.54%,23375,5897,3.96
3152,璟德,2026-04-30,185.0,170.0,-8.11%,8098,2267,3.57
3707,漢磊,2026-04-30,61.8,68.7,11.17%,33317,8800,3.79
6412,群電,2026-04-30,79.5,89.1,12.08%,5158,1360,3.79
6207,雷科,2026-04-30,59.2,63.4,7.09%,14952,3233,4.62
5392,能率,2026-04-30,40.15,42.85,6.72%,7036,2210,3.18
3615,安可,2026-04-30,33.0,32.9,-0.3%,9114,2767,3.29
3605,宏致,2026-04-30,86.1,85.8,-0.35%,27731,8156,3.4
3550,聯穎,2026-04-30,20.5,21.4,4.39%,13846,3701,3.74
4540,全球傳動,2026-04-30,64.6,68.4,5.88%,27139,8164,3.32
3149,正達,2026-04-30,49.0,50.9,3.88%,18968,6115,3.1
6695,芯鼎,2026-04-30,46.3,50.3,8.64%,6236,1464,4.26
2359,所羅門,2026-04-30,114.5,125.5,9.61%,6495,1659,3.91
2342,茂矽,2026-04-30,32.55,36.1,10.91%,6981,2007,3.48
2328,廣宇,2026-04-30,48.3,54.4,12.63%,24100,4901,4.92
2374,佳能,2026-04-30,75.0,82.0,9.33%,30274,6505,4.65
2233,宇隆,2026-04-30,275.0,318.5,15.82%,6174,1528,4.04
2417,圓剛,2026-04-30,47.1,51.8,9.98%,11980,1821,6.58
2426,鼎元,2026-04-30,62.6,63.0,0.64%,64170,19519,3.29
1722,台肥,2026-04-30,51.0,48.25,-5.39%,41863,5367,7.8
2486,一詮,2026-04-30,258.0,297.5,15.31%,33488,10441,3.21
2892,第一金,2026-04-30,28.3,28.25,-0.18%,79928,22298,3.58
3051,力特,2026-04-30,27.5,29.4,6.91%,11137,3623,3.07
6265,方土昶,2026-04-29,40.2,42.3,5.22%,32149,6373,5.04
1722,台肥,2026-04-29,47.1,48.25,2.44%,20006,3426,5.84
6261,久元,2026-04-29,95.0,100.5,5.79%,21996,5334,4.12
2034,允強,2026-04-29,21.6,20.85,-3.47%,5986,1531,3.91
1597,直得,2026-04-29,121.5,157.5,29.63%,16811,4510,3.73
6205,詮欣,2026-04-29,83.4,94.5,13.31%,17534,5593,3.13
3060,銘異,2026-04-29,29.8,27.85,-6.54%,11573,2965,3.9
6197,佳必琪,2026-04-29,196.0,228.5,16.58%,14266,4671,3.05
6165,浪凡,2026-04-29,50.7,51.6,1.78%,5860,972,6.03
5392,能率,2026-04-29,38.95,42.85,10.01%,10452,1910,5.47
3051,力特,2026-04-29,28.1,29.4,4.63%,20346,3098,6.57
4991,環宇-KY,2026-04-29,631.0,677.0,7.29%,8701,1962,4.43
2374,佳能,2026-04-29,74.6,82.0,9.92%,16599,5182,3.2
4967,十銓,2026-04-29,277.0,284.5,2.71%,48126,15974,3.01
4540,全球傳動,2026-04-29,62.5,68.4,9.44%,20913,6896,3.03
2440,太空梭,2026-04-29,17.1,17.95,4.97%,5694,965,5.9
2464,盟立,2026-04-29,109.5,116.0,5.94%,53277,14741,3.61
3016,嘉晶,2026-04-29,73.5,98.6,34.15%,20043,4887,4.1
2365,昆盈,2026-04-29,37.0,36.6,-1.08%,27535,7639,3.6
