股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
8111,立碁,79.2,10.0,2157.0,4451.0,0.0,0.0
6548,長科*,54.7,9.94,-324.0,-2038.0,-6.0,-10.0
8261,富鼎,127.5,9.91,864.0,818.25,0.0,-3.0
5425,台半,65.7,9.86,-1780.75,-1496.45,0.0,0.0
2404,漢唐,1025.0,9.62,993.12,-160.71,-610.0,-1479.0
4540,全球傳動,57.9,9.45,271.05,2873.97,0.0,0.0
2464,盟立,79.0,7.62,-279.28,1118.77,0.0,0.0
6153,嘉聯益,18.75,7.44,-105.0,969.0,0.0,0.0
3045,台灣大,112.5,2.27,5084.33,13209.62,-202.6,-829.69
