股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
8182,加高,2026-04-20,39.55,42.95,8.6%,7985,1556,5.13
6173,信昌電,2026-04-20,93.5,90.7,-2.99%,51092,9682,5.28
8111,立碁,2026-04-20,83.3,77.6,-6.84%,30582,5057,6.05
2401,凌陽,2026-04-20,24.95,24.2,-3.01%,28468,4566,6.23
3388,崇越電,2026-04-20,107.0,109.0,1.87%,5372,969,5.54
6603,富強鑫,2026-04-20,26.6,25.2,-5.26%,7571,1504,5.03
3504,揚明光,2026-04-20,67.4,71.6,6.23%,6650,926,7.18
4939,亞電,2026-04-20,45.25,45.25,0.0%,29579,4295,6.89
6425,易發,2026-04-20,86.5,91.0,5.2%,14467,2492,5.8
8104,錸寶,2026-04-17,39.0,38.7,-0.77%,10375,1855,5.59
8043,蜜望實,2026-04-17,95.3,91.3,-4.2%,29299,5124,5.72
6603,富強鑫,2026-04-17,23.8,25.2,5.88%,6489,1160,5.59
6462,神盾,2026-04-17,121.5,119.0,-2.06%,9036,1505,6.0
6173,信昌電,2026-04-17,84.3,90.7,7.59%,40774,7227,5.64
1595,川寶,2026-04-17,56.0,52.6,-6.07%,6472,1072,6.04
2312,金寶,2026-04-17,26.0,24.7,-5.0%,85951,16903,5.08
3388,崇越電,2026-04-17,95.0,109.0,14.74%,5524,709,7.79
2363,矽統,2026-04-17,52.3,55.6,6.31%,39440,5809,6.79
2340,台亞,2026-04-17,34.1,35.5,4.11%,32717,6404,5.11
5340,建榮,2026-04-17,123.0,125.5,2.03%,41978,7834,5.36
6126,信音,2026-04-16,33.0,32.3,-2.12%,5741,1106,5.19
5386,青雲,2026-04-16,411.5,332.5,-19.2%,5205,820,6.35
6208,日揚,2026-04-16,75.0,74.5,-0.67%,5605,788,7.11
4939,亞電,2026-04-16,34.1,45.25,32.7%,14759,2803,5.26
3714,富采,2026-04-16,71.9,77.4,7.65%,180045,35458,5.08
3092,鴻碩,2026-04-16,38.65,34.6,-10.48%,8521,1346,6.33
2363,矽統,2026-04-16,49.0,55.6,13.47%,22414,4120,5.44
