股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6781,AES-KY,BBU_電池模組,1.49,1.99,485
4931,新盛力,BBU_電池模組,0.36,-4.76,1961
3323,加百裕,BBU_電池模組,0.0,0.99,896
6121,新普,BBU_電池模組,-0.28,0.57,338
3211,順達,BBU_電池模組,-0.65,-0.81,3299
6558,興能高,BBU_電池模組,-0.83,-1.0,318
3625,西勝,BBU_電池模組,-1.74,0.0,277
3305,昇貿,BBU_電源供應器與整合,4.17,10.29,9537
2308,台達電,BBU_電源供應器與整合,1.74,5.78,11442
2301,光寶科,BBU_電源供應器與整合,1.19,1.8,23443
5309,系統電,BBU_電源供應器與整合,-0.82,2.01,3287
3625,西勝,BBU_電源供應器與整合,-1.74,0.0,277
6515,穎崴,CPO_先進封裝測試,9.06,14.88,433
6451,訊芯-KY,CPO_先進封裝測試,7.1,29.47,15935
3363,上詮,CPO_先進封裝測試,3.77,1.44,5165
6257,矽格,CPO_先進封裝測試,3.02,4.2,11675
3265,台星科,CPO_先進封裝測試,2.57,3.72,2117
6442,光聖,CPO_光通訊,9.79,9.47,593
3081,聯亞,CPO_光通訊,6.67,-3.03,787
2455,全新,CPO_光通訊,5.32,-4.21,22339
4977,眾達-KY,CPO_光通訊,4.75,0.27,13583
3163,波若威,CPO_光通訊,0.79,0.0,1238
4979,華星光,CPO_光通訊,-3.04,-4.61,27553
3443,創意,IC設計,9.83,10.07,3033
3443,創意,IC設計,9.83,10.07,3033
6643,M31,IC設計,3.53,3.2,1306
3661,世芯-KY,IC設計,3.45,3.45,2078
3661,世芯-KY,IC設計,3.45,3.45,2078
3035,智原,IC設計,3.14,8.25,4054
3035,智原,IC設計,3.14,8.25,4054
2388,威盛,IC設計,2.17,7.15,4911
6533,晶心科,IC設計,0.54,-2.6,637
8054,安國,IC設計,0.5,-0.5,1883
2454,聯發科,IC設計,0.0,0.58,6292
6531,愛普*,IC設計,-1.38,7.72,13384
3529,力旺,IC設計,-3.02,9.88,2163
3715,定穎投控,PCB,9.81,4.52,65951
2316,楠梓電,PCB,9.76,23.09,11993
3189,景碩,PCB,7.03,15.12,59260
3037,欣興,PCB,6.81,14.17,50602
6274,台燿,PCB,5.15,6.73,14517
4958,臻鼎-KY,PCB,4.55,9.81,33481
8046,南電,PCB,4.23,10.1,18629
1815,富喬,PCB,4.17,4.65,15082
8358,金居,PCB,3.99,13.25,4169
5469,瀚宇博,PCB,0.68,1.94,2240
2368,金像電,PCB,0.0,-1.93,6664
2383,台光電,PCB,0.0,-0.18,2925
2367,燿華,PCB,-1.04,4.68,24003
6213,聯茂,PCB,-2.27,9.45,27125
2313,華通,PCB,-2.75,8.75,123540
3715,定穎投控,TPU_伺服器主板與印刷電路板,9.81,4.52,65951
