股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6121,新普,BBU_電池模組,10.0,14.72,1707
3323,加百裕,BBU_電池模組,9.94,13.08,4996
4931,新盛力,BBU_電池模組,9.89,10.59,8046
3625,西勝,BBU_電池模組,9.85,16.83,2496
3211,順達,BBU_電池模組,5.36,3.55,8853
6558,興能高,BBU_電池模組,4.61,9.28,1176
6781,AES-KY,BBU_電池模組,2.04,5.93,2715
3625,西勝,BBU_電源供應器與整合,9.85,16.83,2496
5309,系統電,BBU_電源供應器與整合,6.0,8.5,14351
2301,光寶科,BBU_電源供應器與整合,2.28,2.05,25152
3305,昇貿,BBU_電源供應器與整合,0.37,0.74,1980
2308,台達電,BBU_電源供應器與整合,-3.86,0.25,9220
6257,矽格,CPO_先進封裝測試,7.27,11.43,21963
3265,台星科,CPO_先進封裝測試,4.05,5.77,2734
3363,上詮,CPO_先進封裝測試,-1.2,6.89,5948
6451,訊芯-KY,CPO_先進封裝測試,-4.05,-0.57,3063
6515,穎崴,CPO_先進封裝測試,-9.95,0.28,302
4977,眾達-KY,CPO_光通訊,-1.85,1.27,1271
3163,波若威,CPO_光通訊,-2.32,6.53,3191
4979,華星光,CPO_光通訊,-2.45,1.44,5654
6442,光聖,CPO_光通訊,-2.74,1.27,1361
3081,聯亞,CPO_光通訊,-4.76,1.01,1934
2455,全新,CPO_光通訊,-5.59,-5.72,12023
3529,力旺,IC設計,1.26,-4.92,978
6533,晶心科,IC設計,0.0,2.56,472
2388,威盛,IC設計,0.0,0.14,3033
2454,聯發科,IC設計,-1.67,-4.84,6897
6643,M31,IC設計,-2.84,4.31,494
6531,愛普*,IC設計,-3.34,-0.73,3675
8054,安國,IC設計,-3.52,-7.59,2704
3035,智原,IC設計,-5.17,-0.47,8262
3035,智原,IC設計,-5.17,-0.47,8262
3443,創意,IC設計,-8.63,-8.72,2512
3443,創意,IC設計,-8.63,-8.72,2512
3661,世芯-KY,IC設計,-9.35,-5.28,2252
3661,世芯-KY,IC設計,-9.35,-5.28,2252
2313,華通,PCB,2.4,6.82,35969
5469,瀚宇博,PCB,0.57,1.62,5411
6213,聯茂,PCB,0.51,10.0,33701
1815,富喬,PCB,-1.97,-4.33,16569
2367,燿華,PCB,-2.18,0.19,9630
2316,楠梓電,PCB,-2.48,-0.92,1292
3715,定穎投控,PCB,-4.07,-4.07,10609
8358,金居,PCB,-4.58,-4.09,10368
3037,欣興,PCB,-5.37,-11.83,24878
4958,臻鼎-KY,PCB,-5.55,-3.98,33883
2368,金像電,PCB,-6.13,0.41,5477
3189,景碩,PCB,-8.4,-14.08,3956
6274,台燿,PCB,-8.94,-3.55,8257
8046,南電,PCB,-9.28,-8.51,14049
2383,台光電,PCB,-9.95,-1.08,3511
5469,瀚宇博,TPU_伺服器主板與印刷電路板,0.57,1.62,5411
3715,定穎投控,TPU_伺服器主板與印刷電路板,-4.07,-4.07,10609
3037,欣興,TPU_伺服器主板與印刷電路板,-5.37,-11.83,24878
2368,金像電,TPU_伺服器主板與印刷電路板,-6.13,0.41,5477
2383,台光電,TPU_伺服器主板與印刷電路板,-9.95,-1.08,3511
6442,光聖,TPU_光通訊與連接器,-2.74,1.27,1361
2345,智邦,TPU_光通訊與連接器,-3.29,-0.56,2283
6805,富世達,TPU_光通訊與連接器,-3.68,-7.65,1609
3081,聯亞,TPU_光通訊與連接器,-4.76,1.01,1934
3324,雙鴻,TPU_散熱,-0.98,0.0,1143
3017,奇鋐,TPU_散熱,-3.26,1.91,3733
6805,富世達,TPU_散熱,-3.68,-7.65,1609
6831,未知,TPU_散熱,-6.93,-4.87,2369
2313,華通,低軌衛星,2.4,6.82,35969
6190,萬泰科,低軌衛星,1.52,3.57,4831
6443,元晶,低軌衛星,0.44,0.29,6887
2485,兆赫,低軌衛星,-0.93,1.14,4686
2367,燿華,低軌衛星,-2.18,0.19,9630
3491,昇達科,低軌衛星,-2.99,3.17,1332
2345,智邦,低軌衛星,-3.29,-0.56,2283
3406,玉晶光,光學元件或組裝,2.67,1.87,2697
6209,今國光,光學元件或組裝,1.37,2.4,4825
2374,佳能,光學元件或組裝,0.39,5.31,4312
3019,亞光,光學元件或組裝,-0.33,8.21,8231
3504,揚明光,光學元件或組裝,-0.51,1.96,657
4977,眾達-KY,光學元件或組裝,-1.85,1.27,1271
3450,聯鈞,光學元件或組裝,-1.89,1.56,1475
4976,佳凌,光學元件或組裝,-2.11,8.99,2587
6668,中揚光,光學元件或組裝,-2.13,1.56,755
3008,大立光,光學元件或組裝,-2.25,-4.5,2078
4979,華星光,光學元件或組裝,-2.45,1.44,5654
6442,光聖,光學元件或組裝,-2.74,1.27,1361
6451,訊芯-KY,光學元件或組裝,-4.05,-0.57,3063
3081,聯亞,光學元件或組裝,-4.76,1.01,1934
3362,先進光,光學元件或組裝,-9.36,-10.08,5059
1727,中華化,化學,9.49,11.05,9999
4755,三福化,化學,8.27,12.06,1122
1717,長興,化學,4.66,18.78,103205
1773,勝一,化學,4.23,9.47,1424
1725,元禎,化學,2.56,7.95,365
1440,南紡,化學,1.04,10.61,14971
6505,台塑化,化學,1.02,11.01,18653
1723,中碳,化學,0.71,5.06,456
4749,新應材,化學,0.55,1.32,1571
1722,台肥,化學,0.41,3.16,3261
1402,遠東新,化學,0.0,2.83,12555
4770,上品,化學,0.0,2.56,252
1326,台化,化學,-0.59,20.07,129752
1710,東聯,化學,-1.06,1.36,24115
4720,德淵,化學,-1.54,6.0,2299
1409,新纖,化學,-2.42,17.93,145215
4763,材料-KY,化學,-2.53,4.38,13634
1301,台塑,化學,-2.74,11.23,75892
1304,台聚,化學,-5.16,8.89,31764
1303,南亞,化學,-6.09,1.09,25164
2460,建通,半導體設備,1.94,9.57,2750
3583,辛耘,半導體設備,1.06,-4.97,1435
6187,萬潤,半導體設備,0.49,-2.82,2872
6640,均華,半導體設備,-0.44,-0.44,338
