股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
8040,九暘,2026-06-24,113.0,125.0,10.62%,15234,3000,5.08
5302,太欣,2026-06-24,13.85,14.45,4.33%,6683,1981,3.37
3360,尚立,2026-06-24,18.85,19.7,4.51%,5430,1783,3.04
6168,宏齊,2026-06-24,33.5,35.5,5.97%,48206,8209,5.87
4716,大立,2026-06-24,22.85,22.0,-3.72%,10962,1706,6.42
3230,錦明,2026-06-24,33.9,37.3,10.03%,5219,1123,4.65
3591,艾笛森,2026-06-24,27.8,27.3,-1.8%,20249,2791,7.26
3094,聯傑,2026-06-24,40.5,45.25,11.73%,14669,4295,3.41
3051,力特,2026-06-24,27.15,29.45,8.47%,12590,3797,3.32
6719,力智,2026-06-24,275.0,297.5,8.18%,14515,3586,4.05
5011,久陽,2026-06-24,22.6,24.85,9.96%,6617,1813,3.65
8234,新漢,2026-06-24,67.9,70.7,4.12%,5640,1237,4.56
6243,迅杰,2026-06-24,42.6,45.65,7.16%,8694,1147,7.58
2460,建通,2026-06-24,36.4,40.45,11.13%,7757,1712,4.53
6695,芯鼎,2026-06-24,62.5,68.9,10.24%,12353,2762,4.47
8054,安國,2026-06-24,119.0,136.5,14.71%,19951,3388,5.89
4956,光鋐,2026-06-23,40.05,41.1,2.62%,10563,3371,3.13
5299,杰力,2026-06-23,137.0,131.5,-4.01%,5239,1312,3.99
4923,力士,2026-06-23,64.3,60.6,-5.75%,7316,2217,3.3
3591,艾笛森,2026-06-23,26.55,27.3,2.82%,11598,1891,6.13
5371,中光電,2026-06-23,75.5,78.6,4.11%,19900,5041,3.95
5425,台半,2026-06-23,135.0,132.5,-1.85%,118779,36913,3.22
6156,松上,2026-06-23,29.2,26.15,-10.45%,9316,2199,4.24
6202,盛群,2026-06-23,80.9,71.4,-11.74%,29388,7408,3.97
6218,豪勉,2026-06-23,36.6,40.0,9.29%,5136,1694,3.03
6243,迅杰,2026-06-23,40.5,45.65,12.72%,6327,731,8.66
6275,元山,2026-06-23,53.0,52.3,-1.32%,5965,1059,5.63
6168,宏齊,2026-06-23,31.4,35.5,13.06%,20858,6253,3.34
6525,捷敏-KY,2026-06-23,153.5,166.0,8.14%,10988,3498,3.14
8040,九暘,2026-06-23,107.0,125.0,16.82%,8173,2477,3.3
3230,錦明,2026-06-23,34.45,37.3,8.27%,6090,890,6.84
2061,風青,2026-06-23,59.9,63.8,6.51%,9502,2799,3.4
8255,朋程,2026-06-23,217.5,196.0,-9.89%,12779,3802,3.36
2363,矽統,2026-06-23,70.8,69.2,-2.26%,46403,13807,3.36
2492,華新科,2026-06-23,645.0,590.0,-8.53%,39042,10937,3.57
3031,佰鴻,2026-06-23,30.7,30.9,0.65%,7318,2418,3.03
3041,揚智,2026-06-23,32.0,30.85,-3.59%,11710,3711,3.16
8054,安國,2026-06-23,119.5,136.5,14.23%,12899,2600,4.96
3257,虹冠電,2026-06-23,70.4,71.1,0.99%,9788,2138,4.58
3675,德微,2026-06-23,445.5,413.0,-7.3%,10089,1954,5.16
3317,尼克森,2026-06-23,98.5,93.3,-5.28%,20498,5966,3.44
3360,尚立,2026-06-23,16.95,19.7,16.22%,6739,1532,4.4
3372,典範,2026-06-23,21.9,23.0,5.02%,8830,1926,4.58
3390,旭軟,2026-06-23,30.0,28.75,-4.17%,5273,1749,3.01
3588,通嘉,2026-06-23,69.0,75.9,10.0%,5138,933,5.5
6684,安格,2026-06-23,61.0,64.0,4.92%,5396,721,7.48
3652,精聯,2026-06-23,42.5,40.85,-3.88%,5566,956,5.82
1310,台苯,2026-06-22,9.6,9.93,3.44%,19401,6227,3.12
4904,遠傳,2026-06-22,108.0,107.0,-0.93%,43158,14016,3.08
6603,富強鑫,2026-06-22,25.75,24.2,-6.02%,5964,1958,3.05
6271,同欣電,2026-06-22,256.5,251.5,-1.95%,27332,8973,3.05
6208,日揚,2026-06-22,108.5,105.0,-3.23%,5021,1610,3.12
1905,華紙,2026-06-22,18.8,17.35,-7.71%,73132,15057,4.86
3715,定穎投控,2026-06-22,182.5,179.5,-1.64%,38842,12286,3.16
3484,崧騰,2026-06-22,56.0,51.8,-7.5%,7290,1067,6.83
3094,聯傑,2026-06-22,40.2,45.25,12.56%,10181,3392,3.0
2634,漢翔,2026-06-22,48.1,49.3,2.49%,19052,5163,3.69
2332,友訊,2026-06-22,20.8,18.45,-11.3%,62717,12279,5.11
8444,綠河-KY,2026-06-22,4.99,6.06,21.44%,10038,552,18.18
