排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,記憶體控制IC,2.97,100.0,5/5,-1.75,17.83,0.12,0.48
2,TPU_散熱,3.04,100.0,4/4,22.22,29.68,0.4,-2.74
3,CPO_先進封裝測試,2.57,80.0,4/5,-11.18,11.95,9.27,12.98
4,電器電纜,0.77,80.0,8/10,-21.19,-23.53,8.08,21.21
5,塑膠,2.99,77.78,14/18,-2.59,-30.73,28.07,96.52
6,金融,2.68,73.68,14/19,-2.59,-30.73,28.07,96.52
7,造紙,1.16,71.43,5/7,0.27,0.05,-0.01,-0.01
8,被動元件,2.25,68.42,13/19,-90.77,-165.93,-36.84,-38.97
9,軍工_航太製造與維修,1.69,66.67,4/6,0.75,3.81,0.0,-0.44
10,無塵室與機電工程,0.97,60.0,3/5,2.03,17.62,1.41,1.98
11,玻璃,0.91,60.0,9/15,-77.52,-35.61,7.56,40.29
12,銅,1.81,60.0,6/10,-42.76,-7.43,36.33,125.94
13,低軌衛星,0.76,57.14,4/7,-23.57,-50.15,1.72,-11.61
14,紡織,0.38,55.0,11/20,5.27,0.81,0.92,2.96
15,網通設備組件,-0.14,55.0,11/20,-97.89,105.29,-75.84,-246.94
16,鋼鐵,0.53,53.33,8/15,16.92,41.83,-3.93,-13.25
17,化學,1.22,50.0,10/20,-8.94,-53.91,31.41,106.11
18,銀,-0.51,50.0,2/4,-33.51,-72.85,16.17,71.0
19,PCB,0.85,46.67,7/15,-93.99,18.56,-4.95,-35.26
20,工業自動化與機器人,-1.06,42.86,3/7,0.55,0.96,1.41,2.42
21,記憶體模組,-0.37,42.86,3/7,-10.29,-79.6,-0.84,1.09
22,航運,0.19,40.0,6/15,33.17,48.56,-0.48,-2.92
23,IC設計,0.6,38.46,5/13,-141.61,117.61,-45.28,-202.06
24,機器人,-0.93,35.71,5/14,-62.57,-82.84,-51.94,-119.2
25,電池或電源,-0.35,35.0,7/20,-82.4,-108.98,-44.85,-100.31
26,軍工_無人機相關,-0.88,33.33,3/9,-116.66,112.3,-62.96,-199.58
27,半導體設備,-1.17,28.57,2/7,-11.42,-11.59,-0.1,-1.07
28,軟體設計,-0.39,26.67,4/15,-0.47,-2.6,-0.01,-0.02
29,記憶體封裝與測試,-1.5,25.0,1/4,0.69,-9.43,-1.98,-12.18
30,記憶體製造,0.88,25.0,1/4,-128.22,-428.64,128.55,411.86
31,TPU_光通訊與連接器,-2.04,25.0,1/4,-2.57,-0.28,-4.57,-23.07
32,BBU_電源供應器與整合,-1.41,20.0,1/5,-60.47,-79.21,-53.34,-121.68
33,光學元件或組裝,-1.2,20.0,3/15,14.25,-8.87,-11.99,-33.26
34,廠務系統與水處理,-1.05,14.29,1/7,-2.5,-0.35,-0.01,-0.16
35,BBU_電池模組,-0.96,14.29,1/7,-0.95,-2.43,0.41,0.95
36,TPU_伺服器主板與印刷電路板,-1.89,0.0,0/5,-72.08,42.43,-23.64,-42.93
37,CPO_光通訊,-2.97,0.0,0/6,6.69,-1.04,-11.18,-29.71
