排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2409,友達,光電業,上市,-104841,131098
2,2618,長榮航,航運業,上市,29638,130527
3,2610,華航,航運業,上市,35791,77070
4,2884,玉山金,金融保險業,上市,8536,65988
5,2337,旺宏,半導體業,上市,-13814,60320
6,2449,京元電子,半導體業,上市,12087,56169
7,2408,南亞科,半導體業,上市,-26088,54797
8,2890,永豐金,金融保險業,上市,4819,54717
9,2887,台新金,金融保險業,上市,12268,54391
10,2303,聯電,半導體業,上市,-13540,54299
11,2892,第一金,金融保險業,上市,8813,52398
12,1802,台玻,玻璃陶瓷,上市,-40390,52045
13,1301,台塑,塑膠工業,上市,-4691,51903
14,5880,合庫金,金融保險業,上市,9324,47268
15,1402,遠東新,紡織纖維,上市,4765,45239
16,2369,菱生,半導體業,上市,16937,30223
17,2883,凱基金,金融保險業,上市,-113,26208
18,1303,南亞,塑膠工業,上市,-1965,24343
19,2801,彰銀,金融保險業,上市,15395,24314
20,2886,兆豐金,金融保險業,上市,5521,24263
21,2426,鼎元,光電業,上市,5844,23750
22,1326,台化,塑膠工業,上市,-11012,23498
23,3707,漢磊,半導體業,上櫃,12804,23437
24,8150,南茂,半導體業,上市,-3613,22284
25,3374,精材,半導體業,上櫃,13289,21899
26,2845,遠東銀,金融保險業,上市,5440,21666
27,2481,強茂,半導體業,上市,8366,19674
28,3711,日月光投控,半導體業,上市,1860,19165
29,2880,華南金,金融保險業,上市,410,18813
30,2388,威盛,半導體業,上市,4175,18714
31,3715,定穎投控,電子零組件業,上市,-3178,18002
32,2867,三商壽,金融保險業,上市,4888,15976
33,6213,聯茂,電子零組件業,上市,-2827,15759
34,2891,中信金,金融保險業,上市,13602,14927
35,3105,穩懋,半導體業,上櫃,2911,14452
36,5425,台半,半導體業,上櫃,-4917,14048
37,8261,富鼎,半導體業,上市,3561,14044
38,2340,台亞,半導體業,上市,3660,13772
39,2002,中鋼,鋼鐵工業,上市,-18988,13717
40,2330,台積電,半導體業,上市,-497,12724
41,2881,富邦金,金融保險業,上市,-1210,12693
42,6257,矽格,半導體業,上市,2846,12185
43,6168,宏齊,光電業,上市,8045,11984
44,3035,智原,半導體業,上市,300,10872
45,1815,富喬,電子零組件業,上櫃,-4277,10552
46,3714,富采,光電業,上市,1166,10051
47,1314,中石化,塑膠工業,上市,-7561,9596
48,2812,台中銀,金融保險業,上市,8626,8883
49,2441,超豐,半導體業,上市,618,8501
50,1102,亞泥,水泥工業,上市,-1177,8395
