排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,記憶體模組,0.74,57.14,4/7,60.9,41.71,-16.1,-18.68
2,塑膠,0.63,38.89,7/18,-39.28,-66.9,-0.69,8.24
3,金融,0.49,36.84,7/19,-39.28,-66.9,-0.69,8.24
4,廠務系統與水處理,-2.5,28.57,2/7,-2.26,-0.49,-0.0,-0.01
5,銀,-5.23,25.0,1/4,-9.93,-15.91,1.4,-0.63
6,無塵室與機電工程,-1.16,20.0,1/5,-4.15,2.47,6.61,9.53
7,低軌衛星,-7.42,14.29,1/7,-26.67,-88.11,2.08,1.22
8,航運,-2.76,13.33,2/15,-29.62,-41.42,3.83,0.58
9,鋼鐵,-2.84,13.33,2/15,-11.11,-22.54,1.32,2.1
10,化學,-4.09,10.0,2/20,-41.05,-52.73,-0.39,11.29
11,軟體設計,-2.45,6.67,1/15,-0.69,0.46,0.0,-0.04
12,紡織,-3.22,5.0,1/20,-3.32,-5.52,0.6,1.87
13,網通設備組件,-7.07,5.0,1/20,-73.48,-173.15,14.07,24.1
14,軍工_航太製造與維修,-7.06,0.0,0/6,-3.01,-0.56,0.0,-0.35
15,記憶體封裝與測試,-7.6,0.0,0/4,3.8,6.61,1.61,0.2
16,軍工_無人機相關,-6.55,0.0,0/9,-36.5,-79.47,8.2,6.75
17,記憶體製造,-8.15,0.0,0/4,21.0,-14.56,0.36,-7.23
18,造紙,-3.44,0.0,0/7,-0.15,0.05,-0.0,-0.0
19,銅,-7.78,0.0,0/10,-9.5,-50.63,-1.33,-20.74
20,電器電纜,-5.77,0.0,0/10,-1.56,-15.25,-3.03,-3.95
21,記憶體控制IC,-7.28,0.0,0/5,1.09,0.67,0.01,-0.07
22,BBU_電池模組,-6.37,0.0,0/7,0.57,5.4,1.75,3.12
23,玻璃,-7.03,0.0,0/15,-6.15,-1.5,-5.33,-38.14
24,被動元件,-6.56,0.0,0/19,-8.05,-48.53,4.5,13.85
25,BBU_電源供應器與整合,-6.6,0.0,0/5,2.28,-32.5,5.23,17.19
26,機器人,-5.83,0.0,0/14,11.5,-18.41,2.64,15.25
27,工業自動化與機器人,-5.8,0.0,0/7,1.33,1.92,-0.47,-0.25
28,半導體設備,-8.35,0.0,0/7,-2.28,0.21,0.01,0.77
29,光學元件或組裝,-7.52,0.0,0/15,-14.52,-44.39,2.44,3.05
30,TPU_散熱,-9.77,0.0,0/4,-27.02,-63.81,3.34,21.22
31,TPU_光通訊與連接器,-8.83,0.0,0/4,-22.5,-49.72,7.26,28.48
32,TPU_伺服器主板與印刷電路板,-7.57,0.0,0/5,-32.75,-73.85,6.59,43.16
33,PCB,-8.57,0.0,0/15,-24.67,-134.44,-0.78,-18.68
34,IC設計,-7.8,0.0,0/13,-61.16,-96.63,7.25,2.91
35,CPO_光通訊,-9.9,0.0,0/6,-6.91,-31.55,3.45,4.23
36,CPO_先進封裝測試,-8.96,0.0,0/5,-11.15,-10.49,1.57,8.61
37,電池或電源,-6.36,0.0,0/20,-0.82,-46.09,4.27,16.78
