股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1708,東鹼,53.5,17.45%,17972,1.77
1718,中纖,11.15,23.2%,153432,3.4
2483,百容,55.7,60.75%,23668,3.81
4707,磐亞,27.55,38.79%,17541,1.89
5328,華容,70.2,62.5%,46055,1.56
6226,光鼎,18.25,53.36%,48788,3.95
6270,倍微,42.75,21.45%,14123,3.17
