股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3625,西勝,BBU_電池模組,-0.6,4.37,479
6121,新普,BBU_電池模組,-1.66,-0.36,1189
3323,加百裕,BBU_電池模組,-2.35,-5.94,1059
6558,興能高,BBU_電池模組,-3.96,-8.97,660
3211,順達,BBU_電池模組,-4.41,-8.77,4460
6781,AES-KY,BBU_電池模組,-7.14,-5.56,1572
4931,新盛力,BBU_電池模組,-9.92,-11.47,5738
3625,西勝,BBU_電源供應器與整合,-0.6,4.37,479
3305,昇貿,BBU_電源供應器與整合,-4.07,-6.83,3338
2301,光寶科,BBU_電源供應器與整合,-6.28,-9.84,31123
5309,系統電,BBU_電源供應器與整合,-6.52,-8.86,5617
2308,台達電,BBU_電源供應器與整合,-8.59,-12.98,28604
6451,訊芯-KY,CPO_先進封裝測試,-2.61,0.34,11870
6257,矽格,CPO_先進封裝測試,-5.88,-5.49,13707
3265,台星科,CPO_先進封裝測試,-6.38,-3.03,1672
3363,上詮,CPO_先進封裝測試,-8.59,-16.06,4959
6515,穎崴,CPO_先進封裝測試,-10.0,-13.33,522
4979,華星光,CPO_光通訊,-3.47,-12.57,8978
3081,聯亞,CPO_光通訊,-4.01,-10.94,2488
4977,眾達-KY,CPO_光通訊,-7.06,-11.32,2519
6442,光聖,CPO_光通訊,-9.92,-15.15,3965
3163,波若威,CPO_光通訊,-10.0,-17.05,1923
2455,全新,CPO_光通訊,-10.42,-12.56,2529
8054,安國,IC設計,-4.62,-0.4,7633
6533,晶心科,IC設計,-5.19,-7.02,588
2388,威盛,IC設計,-6.46,-10.93,7548
6643,M31,IC設計,-7.26,-6.22,521
3661,世芯-KY,IC設計,-8.51,-11.54,2691
3661,世芯-KY,IC設計,-8.51,-11.54,2691
3443,創意,IC設計,-8.87,-6.46,2291
3443,創意,IC設計,-8.87,-6.46,2291
3035,智原,IC設計,-9.83,-11.37,14764
3035,智原,IC設計,-9.83,-11.37,14764
3529,力旺,IC設計,-9.86,-8.16,865
2454,聯發科,IC設計,-9.98,-14.44,24916
6531,愛普*,IC設計,-10.0,-5.71,4499
8046,南電,PCB,7.66,23.76,35045
6213,聯茂,PCB,2.06,23.31,35982
5469,瀚宇博,PCB,1.51,0.69,13732
3189,景碩,PCB,-1.85,9.63,62632
2316,楠梓電,PCB,-1.92,5.75,4468
4958,臻鼎-KY,PCB,-3.65,-1.19,65673
2368,金像電,PCB,-4.03,-5.93,5855
3037,欣興,PCB,-4.41,0.1,77949
2313,華通,PCB,-4.51,-8.44,41017
3715,定穎投控,PCB,-4.8,-6.39,8957
2383,台光電,PCB,-6.83,-7.81,1391
2367,燿華,PCB,-7.04,-9.12,20010
6274,台燿,PCB,-7.06,-8.93,6162
8358,金居,PCB,-9.52,-13.24,16345
1815,富喬,PCB,-9.63,-3.78,41016
