股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1313,聯成,2026-06-26,12.6,12.35,-1.98%,25025,8106,3.09
3236,千如,2026-06-26,68.2,67.5,-1.03%,47223,13064,3.61
6901,鑽石投資,2026-06-26,19.7,18.3,-7.11%,16609,4551,3.65
6684,安格,2026-06-26,64.4,62.5,-2.95%,5749,1361,4.22
6271,同欣電,2026-06-26,266.0,255.0,-4.14%,29441,9070,3.25
6270,倍微,2026-06-26,44.45,42.75,-3.82%,14123,4474,3.16
6226,光鼎,2026-06-26,17.0,18.25,7.35%,48788,4736,10.3
6182,合晶,2026-06-26,126.0,119.5,-5.16%,140567,45977,3.06
5392,能率,2026-06-26,47.6,47.5,-0.21%,26467,8090,3.27
5230,雷笛克光學,2026-06-26,22.0,24.0,9.09%,7716,1284,6.01
4716,大立,2026-06-26,24.8,23.6,-4.84%,15681,2717,5.77
4707,磐亞,2026-06-26,26.0,27.55,5.96%,17541,5395,3.25
4128,中天,2026-06-26,15.6,15.5,-0.64%,7413,1877,3.95
8932,智通*,2026-06-26,120.0,111.0,-7.5%,20427,4814,4.24
1515,力山,2026-06-26,30.0,30.5,1.67%,8162,2373,3.44
1718,中纖,2026-06-26,10.35,11.15,7.73%,153432,37041,4.14
3189,景碩,2026-06-26,828.0,797.0,-3.74%,62632,20866,3.0
2363,矽統,2026-06-26,74.0,68.6,-7.3%,64633,18992,3.4
3037,欣興,2026-06-26,1000.0,975.0,-2.5%,77949,25836,3.02
2460,建通,2026-06-25,41.4,36.0,-13.04%,7093,2026,3.5
6129,普誠,2026-06-25,20.05,18.6,-7.23%,8737,1721,5.08
8054,安國,2026-06-25,138.0,124.0,-10.14%,15949,4035,3.95
6271,同欣電,2026-06-25,254.5,255.0,0.2%,25376,7873,3.22
2233,宇隆,2026-06-25,241.5,214.0,-11.39%,6909,1682,4.11
2363,矽統,2026-06-25,72.0,68.6,-4.72%,74310,16675,4.46
6182,合晶,2026-06-25,116.0,119.5,3.02%,152205,39813,3.82
3360,尚立,2026-06-25,21.65,19.1,-11.78%,19409,2735,7.09
4903,聯光通,2026-06-25,41.05,40.7,-0.85%,7058,2149,3.28
1313,聯成,2026-06-25,11.8,12.35,4.66%,27329,7039,3.88
3588,通嘉,2026-06-25,79.9,71.6,-10.39%,5264,1286,4.09
2460,建通,2026-06-24,36.4,36.0,-1.1%,7757,1712,4.53
6695,芯鼎,2026-06-24,62.5,60.3,-3.52%,12353,2762,4.47
8234,新漢,2026-06-24,67.9,65.7,-3.24%,5640,1237,4.56
8054,安國,2026-06-24,119.0,124.0,4.2%,19951,3388,5.89
3360,尚立,2026-06-24,18.85,19.1,1.33%,5430,1783,3.04
8040,九暘,2026-06-24,113.0,107.0,-5.31%,15234,3000,5.08
6719,力智,2026-06-24,275.0,266.0,-3.27%,14515,3586,4.05
3591,艾笛森,2026-06-24,27.8,26.45,-4.86%,20249,2791,7.26
6168,宏齊,2026-06-24,33.5,30.25,-9.7%,48206,8209,5.87
3094,聯傑,2026-06-24,40.5,39.7,-1.98%,14669,4295,3.41
3051,力特,2026-06-24,27.15,26.5,-2.39%,12590,3797,3.32
4716,大立,2026-06-24,22.85,23.6,3.28%,10962,1706,6.42
6243,迅杰,2026-06-24,42.6,43.0,0.94%,8694,1147,7.58
5011,久陽,2026-06-24,22.6,25.7,13.72%,6617,1813,3.65
5302,太欣,2026-06-24,13.85,12.65,-8.66%,6683,1981,3.37
3230,錦明,2026-06-24,33.9,39.85,17.55%,5219,1123,4.65
