股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2426,鼎元,2026-01-20,18.6,20.15,8.33%,9136,1486,6.14
1809,中釉,2026-01-20,26.5,27.5,3.77%,16334,3215,5.08
6217,中探針,2026-01-20,59.5,63.8,7.23%,46476,8390,5.54
3704,合勤控,2026-01-20,35.8,36.05,0.7%,15910,2523,6.3
1513,中興電,2026-01-20,160.5,176.5,9.97%,46776,8291,5.64
3317,尼克森,2026-01-20,49.35,54.7,10.84%,7560,875,8.64
2484,希華,2026-01-20,30.15,30.0,-0.5%,16926,2734,6.19
2457,飛宏,2026-01-20,30.5,33.65,10.33%,50969,10035,5.08
6122,擎邦,2026-01-20,62.0,62.7,1.13%,10693,1275,8.38
4540,全球傳動,2026-01-20,42.8,45.35,5.96%,12564,2266,5.54
1612,宏泰,2026-01-20,37.4,38.3,2.41%,12104,1511,8.01
8034,榮群,2026-01-20,26.6,27.9,4.89%,10703,2050,5.22
8249,菱光,2026-01-20,53.8,58.9,9.48%,7577,1246,6.08
8933,愛地雅,2026-01-20,8.0,8.0,0.0%,8253,771,10.69
6869,雲豹能源,2026-01-19,112.5,105.0,-6.67%,7496,1281,5.85
2457,飛宏,2026-01-19,34.1,33.65,-1.32%,52736,7597,6.94
3027,盛達,2026-01-19,27.8,28.55,2.7%,8348,1649,5.06
1524,耿鼎,2026-01-19,33.35,34.55,3.6%,17350,2911,5.96
6438,迅得,2026-01-19,160.0,156.5,-2.19%,6733,1341,5.02
4533,協易機,2026-01-19,31.1,29.25,-5.95%,28410,3859,7.36
1514,亞力,2026-01-19,114.5,127.0,10.92%,37324,6315,5.91
9934,成霖,2026-01-19,10.2,10.8,5.88%,5507,709,7.76
8104,錸寶,2026-01-16,36.45,37.35,2.47%,13711,2198,6.24
8473,山林水,2026-01-16,42.55,40.5,-4.82%,12482,1466,8.51
6438,迅得,2026-01-16,150.5,156.5,3.99%,7780,1018,7.64
1503,士電,2026-01-16,200.0,218.0,9.0%,16524,3303,5.0
4576,大銀微系統,2026-01-16,126.5,122.0,-3.56%,5783,937,6.17
4533,協易機,2026-01-16,27.8,29.25,5.22%,15624,2474,6.31
4510,高鋒,2026-01-16,46.1,49.0,6.29%,19463,2750,7.08
3591,艾笛森,2026-01-16,21.8,20.65,-5.28%,6695,638,10.48
2312,金寶,2026-01-16,34.6,34.95,1.01%,406559,73871,5.5
1540,喬福,2026-01-16,27.1,27.45,1.29%,7458,936,7.96
1536,和大,2026-01-16,60.1,63.5,5.66%,14911,2620,5.69
1524,耿鼎,2026-01-16,31.45,34.55,9.86%,12924,2170,5.95
1522,堤維西,2026-01-16,49.3,51.3,4.06%,8877,1504,5.9
1514,亞力,2026-01-16,107.5,127.0,18.14%,28287,4531,6.24
3501,維熹,2026-01-16,59.0,56.1,-4.92%,6407,728,8.79
