股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
4533,協易機,30.35,9.96,-992.9,-485.9,0.0,0.0
2457,飛宏,32.25,9.88,1585.0,4498.0,0.0,0.0
3037,欣興,274.0,9.81,-4864.16,-6731.06,980.0,2767.0
1536,和大,64.7,8.92,1174.0,3228.0,15.0,20.0
