股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.0,59462.29,3451.83,-25312.78,-13.0,-132.0
1102,亞泥,水泥工業,上市,0.14999999999999858,6415.3562,-957.62,-2402.0,-1329.49,-2839.5
1103,嘉泥,水泥工業,上市,0.05000000000000071,376.9442,115.0,241.0,0.0,0.0
1104,環泥,水泥工業,上市,0.05000000000000071,610.6406,73.0,723.0,0.0,0.0
1108,幸福,水泥工業,上市,0.05000000000000071,364.546,9.0,5.0,0.0,0.0
1109,信大,水泥工業,上市,0.0,142.64499999999998,-22.0,5.0,0.0,0.0
1110,東泥,水泥工業,上市,0.09999999999999787,467.581,22.0,183.0,0.0,0.0
1201,味全,食品工業,上市,0.05000000000000071,290.1868,-23.0,4.0,0.0,0.0
1203,味王,食品工業,上市,0.29999999999999716,19.0246,4.0,8.0,0.0,0.0
1210,大成,食品工業,上市,0.6000000000000014,1318.4592,412.37,970.27,-66.0,-468.0
1213,大飲,食品工業,上市,0.3999999999999986,10.7266,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,0.5,2246.0686,118.28,2844.33,77.0,693.0
1216,統一,食品工業,上市,0.20000000000000284,11431.582600000002,3336.53,3874.95,-1691.08,-5266.24
1217,愛之味,食品工業,上市,0.05000000000000071,619.768,170.0,290.0,0.0,0.0
1218,泰山,食品工業,上市,0.05000000000000071,541.2768000000001,28.0,235.0,0.0,0.0
1219,福壽,食品工業,上市,0.049999999999998934,255.64440000000005,97.0,307.0,0.0,0.0
1220,台榮,食品工業,上市,0.05000000000000071,126.34459999999999,68.0,80.0,0.0,0.0
1225,福懋油,食品工業,上市,0.25,108.6258,23.0,41.0,0.0,0.0
1227,佳格,食品工業,上市,0.04999999999999716,728.6836000000001,-119.0,-298.0,3.0,14.0
1229,聯華,食品工業,上市,0.3499999999999943,1442.5676,287.6,858.78,0.0,0.0
1231,聯華食,食品工業,上市,0.7000000000000028,283.3354,34.0,73.9,0.0,0.0
1232,大統益,食品工業,上市,0.0,57.0742,25.0,77.0,0.0,0.0
1233,天仁,食品工業,上市,0.09999999999999432,18.749000000000002,2.0,2.0,0.0,0.0
1234,黑松,食品工業,上市,0.10000000000000142,134.8356,34.0,66.0,0.0,0.0
1235,興泰,食品工業,上市,0.20000000000000284,10.7028,3.0,3.0,0.0,0.0
1236,宏亞,食品工業,上市,0.15000000000000213,80.39880000000001,10.0,4.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.29999999999999716,14.479800000000001,-1.0,-1.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,0.5,99.7424,2.0,20.0,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.10000000000000142,6.7226,0.0,1.0,0.0,0.0
1264,德麥,食品工業,上櫃,0.5,18.885199999999998,4.0,15.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,0.5,62.6204,3.0,-1.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,3.0,81.5326,7.0,13.0,0.0,0.0
1301,台塑,塑膠工業,上市,1.6499999999999986,39803.680799999995,36419.32,40852.99,-16.0,-43.93
1303,南亞,塑膠工業,上市,6.0,128655.6374,69561.13,71795.87,-2004.67,-2525.44
1304,台聚,塑膠工業,上市,0.34999999999999964,6435.173,4305.0,6339.0,0.0,0.0
1305,華夏,塑膠工業,上市,0.7999999999999989,3750.5576,2483.8,4099.28,0.0,0.0
1307,三芳,塑膠工業,上市,0.05000000000000426,933.7524000000001,170.0,1285.0,0.0,-5.0
1308,亞聚,塑膠工業,上市,0.3000000000000007,2301.3407999999995,1287.0,2694.65,0.0,0.0
1309,台達化,塑膠工業,上市,0.3000000000000007,1630.5288,650.0,1031.0,0.0,0.0
1310,台苯,塑膠工業,上市,0.2699999999999996,2959.3002,2061.0,3296.88,0.0,0.0
