排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
272,1449,佳和,紡織纖維,上市,3,65,-95
273,1337,再生-KY,塑膠工業,上市,3,16,-96
274,6996,力領科技,半導體業,上櫃,3,10,-104
275,3122,笙泉,半導體業,上櫃,3,37,-129
276,8089,康全電訊,通信網路業,上櫃,4,42,-138
277,8016,矽創,半導體業,上市,4,46,-184
278,6569,醫揚,生技醫療業,上櫃,3,18,-193
279,6142,友勁,通信網路業,上市,3,73,-195
280,4551,智伸科,汽車工業,上市,3,57,-197
281,5016,松和,鋼鐵工業,上櫃,3,2,-254
282,4707,磐亞,化學工業,上櫃,3,163,-368
283,6742,澤米,光電業,上市,4,8,-648
284,3033,威健,電子通路業,上市,4,1716,-938
285,3663,鑫科,其他電子業,上櫃,3,157,-1207
286,2105,正新,橡膠工業,上市,3,1986,-2081
287,4916,事欣科,電腦及週邊設備業,上市,4,115,-2595
288,8112,至上,電子通路業,上市,3,154,-8843
