股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,2.85,8.9,8682
4931,新盛力,BBU_電池模組,1.75,3.2,4277
6121,新普,BBU_電池模組,1.12,3.3,741
6781,AES-KY,BBU_電池模組,0.99,0.49,795
3323,加百裕,BBU_電池模組,0.74,3.81,762
6558,興能高,BBU_電池模組,0.49,2.52,349
3625,西勝,BBU_電池模組,-0.58,0.29,350
2308,台達電,BBU_電源供應器與整合,6.05,9.21,11917
2301,光寶科,BBU_電源供應器與整合,3.94,6.52,45494
5309,系統電,BBU_電源供應器與整合,2.33,4.05,6269
3625,西勝,BBU_電源供應器與整合,-0.58,0.29,350
3305,昇貿,BBU_電源供應器與整合,-0.84,-2.89,3418
6257,矽格,CPO_先進封裝測試,4.18,3.89,19418
3265,台星科,CPO_先進封裝測試,2.62,3.83,4630
3363,上詮,CPO_先進封裝測試,0.2,19.28,6887
6515,穎崴,CPO_先進封裝測試,-0.74,9.11,421
6451,訊芯-KY,CPO_先進封裝測試,-6.51,-4.05,1023
4977,眾達-KY,CPO_光通訊,4.35,17.48,20143
3081,聯亞,CPO_光通訊,2.62,24.1,4028
2455,全新,CPO_光通訊,2.1,17.24,2802
6442,光聖,CPO_光通訊,-1.27,12.77,5606
3163,波若威,CPO_光通訊,-2.7,11.01,1027
4979,華星光,CPO_光通訊,-7.49,11.77,4755
2454,聯發科,IC設計,10.0,10.29,19459
2388,威盛,IC設計,9.97,18.57,15279
3661,世芯-KY,IC設計,9.93,14.68,4763
3661,世芯-KY,IC設計,9.93,14.68,4763
8054,安國,IC設計,9.66,7.58,6296
6531,愛普*,IC設計,5.57,22.87,9624
3443,創意,IC設計,4.33,11.66,1074
3443,創意,IC設計,4.33,11.66,1074
6643,M31,IC設計,3.96,17.48,4380
3035,智原,IC設計,3.15,15.02,22510
3035,智原,IC設計,3.15,15.02,22510
3529,力旺,IC設計,0.34,18.76,1180
6533,晶心科,IC設計,-1.91,5.49,1574
3189,景碩,PCB,9.99,20.33,38001
2367,燿華,PCB,7.16,-0.14,88233
3037,欣興,PCB,4.72,10.08,8275
2316,楠梓電,PCB,3.12,0.87,4068
2383,台光電,PCB,2.6,3.0,2771
4958,臻鼎-KY,PCB,1.61,22.81,77865
