股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
5351,鈺創,49.05,9.98,-2052.0,-2236.04,0.0,0.0
6531,愛普*,442.5,7.66,665.08,2340.94,0.0,-7.0
2353,宏碁,26.7,5.32,-620.0,-9060.83,-1558.08,-5266.08
