排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,CPO_先進封裝測試,3.18,100.0,5/5,1.59,4.78,-0.68,1.75
2,CPO_光通訊,7.47,100.0,6/6,43.13,20.4,1.2,-28.83
3,TPU_光通訊與連接器,4.1,75.0,3/4,31.46,38.23,2.58,-21.45
4,PCB,3.51,73.33,11/15,62.14,-129.71,21.83,22.21
5,工業自動化與機器人,3.95,71.43,5/7,3.74,-4.36,-0.59,11.72
6,機器人,3.35,71.43,10/14,-12.03,35.73,3.86,24.0
7,IC設計,1.93,61.54,8/13,76.9,88.73,-7.21,43.67
8,TPU_伺服器主板與印刷電路板,2.06,60.0,3/5,13.48,-123.66,11.18,-17.69
9,銅,1.97,60.0,6/10,20.81,23.25,-3.51,-37.29
10,半導體設備,2.1,57.14,4/7,-8.96,3.81,14.64,-0.5
11,軟體設計,0.58,53.33,8/15,1.58,-0.32,0.56,0.7
12,光學元件或組裝,1.89,53.33,8/15,-2.35,-14.66,0.71,-36.39
13,玻璃,0.95,46.67,7/15,5.78,-93.73,2.15,-5.86
14,軍工_無人機相關,-0.64,44.44,4/9,37.55,13.95,1.95,69.09
15,低軌衛星,0.62,42.86,3/7,40.06,27.33,7.8,14.37
16,塑膠,0.92,38.89,7/18,-3.36,50.84,-1.17,-4.85
17,金融,0.75,36.84,7/19,-3.36,50.84,-1.17,-4.85
18,網通設備組件,0.72,35.0,7/20,44.97,3.75,6.68,51.07
19,航運,-0.57,33.33,5/15,-2.0,2.18,-1.4,-3.27
20,軍工_航太製造與維修,-0.04,33.33,2/6,-0.74,-3.0,-0.3,-0.71
21,廠務系統與水處理,0.06,28.57,2/7,-1.52,-4.37,0.23,0.23
22,化學,-1.05,25.0,5/20,-18.59,41.35,-0.98,-4.46
23,TPU_散熱,0.3,25.0,1/4,-8.54,-0.32,3.9,-3.5
24,記憶體封裝與測試,-0.9,25.0,1/4,8.29,-29.18,-0.62,-2.91
25,電池或電源,-0.53,20.0,4/20,-14.95,39.16,-0.56,-9.65
26,記憶體控制IC,1.07,20.0,1/5,0.5,-0.96,-0.0,-0.02
27,BBU_電源供應器與整合,-1.13,20.0,1/5,-15.07,56.01,4.23,10.91
28,記憶體模組,-4.14,14.29,1/7,-98.39,-140.3,5.12,44.35
29,被動元件,-1.24,10.53,2/19,-26.49,30.25,4.36,15.59
30,紡織,-0.98,10.0,2/20,-3.39,-3.26,-0.54,-0.62
31,電器電纜,-0.83,10.0,1/10,-1.09,-4.32,-1.06,-2.58
32,鋼鐵,-1.55,6.67,1/15,-12.94,-20.42,-0.48,1.91
33,記憶體製造,-5.55,0.0,0/4,-125.42,25.53,-5.16,16.78
34,造紙,-1.25,0.0,0/7,-0.65,-0.84,-0.0,-0.01
35,銀,-2.52,0.0,0/4,-16.27,0.52,0.01,3.58
36,無塵室與機電工程,-1.79,0.0,0/5,-8.68,-19.96,-5.21,-6.63
37,BBU_電池模組,-1.73,0.0,0/7,-2.75,-22.82,-3.62,-15.07
