股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6781,AES-KY,BBU_電池模組,5.45,16.27,936
6558,興能高,BBU_電池模組,2.0,8.72,195
4931,新盛力,BBU_電池模組,1.53,12.11,3652
3323,加百裕,BBU_電池模組,1.38,6.15,283
6121,新普,BBU_電池模組,0.68,5.67,767
3211,順達,BBU_電池模組,-0.15,11.13,7596
3625,西勝,BBU_電池模組,-2.31,4.0,288
5309,系統電,BBU_電源供應器與整合,2.33,7.01,1359
2308,台達電,BBU_電源供應器與整合,1.85,0.61,16778
3305,昇貿,BBU_電源供應器與整合,1.83,13.31,2097
2301,光寶科,BBU_電源供應器與整合,-1.19,19.14,90355
3625,西勝,BBU_電源供應器與整合,-2.31,4.0,288
6451,訊芯-KY,CPO_先進封裝測試,9.97,26.1,1938
3363,上詮,CPO_先進封裝測試,6.57,24.87,3257
6515,穎崴,CPO_先進封裝測試,4.71,18.4,496
6257,矽格,CPO_先進封裝測試,1.5,8.58,4736
3265,台星科,CPO_先進封裝測試,0.0,7.99,1067
4979,華星光,CPO_光通訊,9.94,32.97,7055
3081,聯亞,CPO_光通訊,9.92,32.52,374
2455,全新,CPO_光通訊,9.92,32.88,10922
3163,波若威,CPO_光通訊,9.89,32.72,3796
4977,眾達-KY,CPO_光通訊,8.78,21.79,5144
6442,光聖,CPO_光通訊,-1.79,18.61,6003
3661,世芯-KY,IC設計,6.49,17.97,2014
3661,世芯-KY,IC設計,6.49,17.97,2014
6531,愛普*,IC設計,6.08,28.19,2047
3443,創意,IC設計,5.91,15.37,2175
3443,創意,IC設計,5.91,15.37,2175
2454,聯發科,IC設計,3.49,12.52,12935
2388,威盛,IC設計,3.36,17.73,13127
3035,智原,IC設計,3.31,14.72,5535
3035,智原,IC設計,3.31,14.72,5535
8054,安國,IC設計,2.59,4.0,942
3529,力旺,IC設計,2.14,6.26,1216
6533,晶心科,IC設計,1.33,2.93,659
6643,M31,IC設計,0.0,5.48,421
6213,聯茂,PCB,10.0,29.66,26865
4958,臻鼎-KY,PCB,9.91,18.02,24359
2313,華通,PCB,9.82,28.99,29232
6274,台燿,PCB,9.7,32.43,3017
3189,景碩,PCB,7.95,30.39,33103
3037,欣興,PCB,4.87,23.13,44514
2368,金像電,PCB,4.79,18.54,13005
3715,定穎投控,PCB,4.78,9.61,7350
1815,富喬,PCB,4.74,26.55,35593
2316,楠梓電,PCB,4.59,12.32,1930
5469,瀚宇博,PCB,3.23,5.23,2039
2367,燿華,PCB,2.84,14.6,10002
8358,金居,PCB,2.49,17.28,24905
2383,台光電,PCB,2.04,10.54,2477
8046,南電,PCB,1.44,15.22,5440
