排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2884,玉山金,金融保險業,上市,5,58017
2,2610,華航,航運業,上市,5550,57314
3,2618,長榮航,航運業,上市,5702,40130
4,2867,三商壽,金融保險業,上市,1769,33773
5,2885,元大金,金融保險業,上市,6494,30985
6,2891,中信金,金融保險業,上市,1815,19803
7,2609,陽明,航運業,上市,1746,14466
8,2615,萬海,航運業,上市,798,9538
9,2542,興富發,建材營造業,上市,250,8177
10,2371,大同,電機機械,上市,923,7630
11,2388,威盛,半導體業,上市,3567,6893
12,2006,東和鋼鐵,鋼鐵工業,上市,1973,5796
13,3189,景碩,半導體業,上市,2189,4979
14,6285,啟碁,通信網路業,上市,1345,4353
15,3293,鈊象,文化創意業,上櫃,184,3776
16,1907,永豐餘,造紙工業,上市,670,3654
17,2511,太子,建材營造業,上市,42,3556
18,8021,尖點,其他電子業,上市,435,2698
19,4576,大銀微系統,電機機械,上市,208,1118
20,2101,南港,橡膠工業,上市,102,1036
21,6188,廣明,電腦及週邊設備業,上櫃,105,978
22,3056,富華新,建材營造業,上市,26,960
23,3141,晶宏,半導體業,上櫃,155,852
24,3030,德律,其他電子業,上市,70,795
25,1597,直得,電機機械,上市,16,739
26,2365,昆盈,電腦及週邊設備業,上市,260,724
27,3339,泰谷,光電業,上櫃,317,584
28,6235,華孚,電腦及週邊設備業,上市,83,581
29,3303,岱稜,其他電子業,上櫃,51,565
30,3489,森寶,建材營造業,上櫃,310,563
31,4991,環宇-KY,半導體業,上櫃,213,549
32,1524,耿鼎,汽車工業,上市,65,536
33,6279,胡連,電子零組件業,上櫃,24,534
34,6706,惠特,光電業,上市,46,501
35,6781,AES-KY,電子零組件業,上市,162,461
36,6205,詮欣,電子零組件業,上市,31,429
37,5608,四維航,航運業,上市,65,377
38,1522,堤維西,汽車工業,上市,64,355
39,4303,信立,塑膠工業,上櫃,132,344
40,1586,和勤,電機機械,上櫃,12,339
41,4953,緯軟,資訊服務業,上櫃,155,307
42,6215,和椿,其他電子業,上市,22,270
43,8240,華宏,光電業,上櫃,28,233
44,4510,高鋒,電機機械,上櫃,56,231
45,3434,哲固,光電業,上櫃,4,227
46,6438,迅得,其他電子業,上市,70,221
47,6570,維田,電腦及週邊設備業,上櫃,83,220
48,6863,永道-KY,通信網路業,上市,20,214
49,3548,兆利,電子零組件業,上櫃,53,202
50,6218,豪勉,通信網路業,上櫃,43,189
51,1558,伸興,電機機械,上市,10,174
52,5278,尚凡*,數位雲端,上櫃,48,153
53,8044,網家,數位雲端,上櫃,56,152
54,5381,合正,電子零組件業,上櫃,31,121
55,6150,撼訊,電腦及週邊設備業,上櫃,7,120
56,2230,泰茂,電機機械,上櫃,16,109
57,6689,伊雲谷,數位雲端,上市,44,100
58,6606,建德工業,電機機械,上市,17,87
59,2228,劍麟,汽車工業,上市,14,82
60,3354,律勝,電子零組件業,上櫃,5,77
61,6136,富爾特,通信網路業,上市,1,67
62,2729,瓦城,觀光餐旅,上櫃,5,41
63,3508,位速,其他電子業,上櫃,15,30
