股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.15000000000000213,25483.1832,-3080.33,-11346.68,0.0,-28.0
1102,亞泥,水泥工業,上市,0.14999999999999858,6507.6676,126.83,919.26,-521.0,-843.41
1103,嘉泥,水泥工業,上市,0.05000000000000071,371.2324,-23.0,-171.44,0.0,0.0
1104,環泥,水泥工業,上市,0.05000000000000071,327.9636,-91.86,-196.87,0.0,0.0
1108,幸福,水泥工業,上市,0.0,136.0118,3.0,10.15,0.0,0.0
1109,信大,水泥工業,上市,0.0,67.69300000000001,2.0,12.76,0.0,0.0
1110,東泥,水泥工業,上市,0.3000000000000007,151.853,12.0,34.56,0.0,0.0
1201,味全,食品工業,上市,0.20000000000000107,217.7982,-31.0,56.73,0.0,0.0
1203,味王,食品工業,上市,0.05000000000000426,15.725400000000002,-2.0,-1.02,0.0,0.0
1210,大成,食品工業,上市,0.5,1669.8021999999996,-16.75,-161.08,-84.0,-116.0
1213,大飲,食品工業,上市,0.3100000000000005,9.4688,-1.0,-1.0,0.0,0.0
1215,卜蜂,食品工業,上市,4.0,604.5928,473.33,271.96,19.0,17.0
1216,統一,食品工業,上市,1.2000000000000028,7484.754800000001,-2057.22,2408.97,-618.0,-673.54
1217,愛之味,食品工業,上市,0.0,279.8576,-48.0,9.56,0.0,0.0
1218,泰山,食品工業,上市,0.0,473.37,-122.84,96.67,0.0,0.0
1219,福壽,食品工業,上市,0.0,190.11060000000003,7.0,51.98,0.0,0.0
1220,台榮,食品工業,上市,0.0,70.7592,-17.0,-30.36,0.0,0.0
1225,福懋油,食品工業,上市,0.1999999999999993,170.867,30.0,-32.04,0.0,0.0
1227,佳格,食品工業,上市,0.3500000000000014,606.703,106.12,289.11,0.0,5.0
1229,聯華,食品工業,上市,0.20000000000000284,1515.7862,-197.88,-692.33,0.0,2.0
1231,聯華食,食品工業,上市,0.9000000000000057,297.4982,2.0,-213.35,0.0,0.0
1232,大統益,食品工業,上市,0.5,70.5172,13.02,47.35,0.0,0.0
1233,天仁,食品工業,上市,0.04999999999999716,34.7274,0.0,0.4,0.0,0.0
1234,黑松,食品工業,上市,0.04999999999999716,77.732,17.0,-35.39,0.0,0.0
1235,興泰,食品工業,上市,0.0,12.1662,2.0,-1.85,0.0,0.0
1236,宏亞,食品工業,上市,0.09999999999999787,120.5336,-16.0,0.98,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.0,17.608,-2.0,-2.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,13.5,121.6102,-64.6,-69.09,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.7000000000000028,7.0886,2.0,3.0,0.0,0.0
1264,德麥,食品工業,上櫃,0.5,21.8122,-6.0,13.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,0.5,25.8042,-3.0,-3.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,0.5999999999999943,75.8056,5.0,3.0,0.0,0.0
1301,台塑,塑膠工業,上市,0.44999999999999574,29347.968200000003,1473.44,1941.55,0.0,-5.0
1303,南亞,塑膠工業,上市,1.0999999999999943,88815.3232,24776.2,16321.85,-862.0,1442.66
1304,台聚,塑膠工業,上市,0.25,4553.4494,2337.0,1534.54,0.0,0.0
1305,華夏,塑膠工業,上市,0.3500000000000014,2080.9379999999996,1279.0,611.48,0.0,0.0
1307,三芳,塑膠工業,上市,0.4499999999999993,722.7332,-300.0,3.19,0.0,0.0
1308,亞聚,塑膠工業,上市,0.25,1556.6772,887.0,366.57,0.0,0.0
1309,台達化,塑膠工業,上市,0.34999999999999964,1251.402,252.0,-6.1,0.0,0.0
1310,台苯,塑膠工業,上市,0.040000000000000924,1911.7344,1404.0,2078.8,0.0,0.0
1312,國喬,塑膠工業,上市,0.3999999999999986,4951.9144,1529.0,-889.07,0.0,0.0
1313,聯成,塑膠工業,上市,0.3000000000000007,2809.3546,2540.0,1929.76,0.0,0.0
1314,中石化,塑膠工業,上市,0.07000000000000028,12882.4198,5249.0,3767.72,0.0,0.0
1315,達新,塑膠工業,上市,0.10000000000000142,8.5428,1.0,-8.03,0.0,0.0
1316,上曜,建材營造業,上市,0.45000000000000107,2373.0704,-945.0,-2086.47,0.0,0.0
1319,東陽,汽車工業,上市,1.5,2637.8926,369.34,489.03,-147.0,-436.6
1321,大洋,塑膠工業,上市,0.29999999999999716,174.4468,-101.0,-86.28,0.0,0.0
1323,永裕,塑膠工業,上市,0.10000000000000142,35.505399999999995,1.0,-1.81,0.0,0.0
1324,地球,塑膠工業,上市,0.05000000000000071,39.6522,-1.0,-1.39,0.0,0.0
1325,恆大,塑膠工業,上市,0.3500000000000014,670.664,-7.1,62.85,0.0,0.0
1326,台化,塑膠工業,上市,2.8500000000000014,32326.6886,6806.33,-8786.21,438.0,593.0
