股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
6202,盛群,53.7,9.92,419.0,754.75,0.0,0.0
2363,矽統,54.4,9.89,138.0,-212.59,0.0,20.0
3167,大量,275.5,9.54,1529.0,4318.68,0.0,-26.0
3264,欣銓,160.0,5.96,-1470.13,1052.76,-704.9,-1003.57
