排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2609,陽明,航運業,上市,23942,155134
2,2603,長榮,航運業,上市,6635,44588
3,2615,萬海,航運業,上市,472,31271
4,2618,長榮航,航運業,上市,5845,29984
5,2542,興富發,建材營造業,上市,1474,26139
6,3045,台灣大,通信網路業,上市,2160,20972
7,1102,亞泥,水泥工業,上市,409,16762
8,1216,統一,食品工業,上市,448,13232
9,3037,欣興,電子零組件業,上市,529,9033
10,2646,星宇航空,航運業,上市,750,6945
11,2606,裕民,航運業,上市,1510,6865
12,2105,正新,橡膠工業,上市,91,6852
13,6214,精誠,資訊服務業,上市,797,5778
14,6213,聯茂,電子零組件業,上市,290,4660
15,1229,聯華,食品工業,上市,7,3629
16,1711,永光,化學工業,上市,924,3048
17,9907,統一實,其他業,上市,170,2863
18,2520,冠德,建材營造業,上市,125,2537
19,2101,南港,橡膠工業,上市,318,2491
20,2474,可成,其他電子業,上市,603,2478
21,1907,永豐餘,造紙工業,上市,135,2411
22,4167,松瑞藥,生技醫療業,上櫃,27,2411
23,5607,遠雄港,航運業,上市,345,2049
24,4904,遠傳,通信網路業,上市,9,1585
25,2913,農林,貿易百貨業,上市,217,1467
26,2852,第一保,金融保險業,上市,136,1437
27,2633,台灣高鐵,航運業,上市,300,1426
28,2206,三陽工業,汽車工業,上市,85,1218
29,6224,聚鼎,電子零組件業,上市,187,1150
30,2023,燁輝,鋼鐵工業,上市,24,1128
31,2031,新光鋼,鋼鐵工業,上市,102,928
32,8033,雷虎,其他業,上市,61,748
33,2838,聯邦銀,金融保險業,上市,51,742
34,2461,光群雷,其他電子業,上市,113,691
35,2607,榮運,航運業,上市,57,645
36,3653,健策,電子零組件業,上市,210,568
37,2107,厚生,橡膠工業,上市,3,560
38,2010,春源,鋼鐵工業,上市,16,502
39,1416,廣豐,其他業,上市,226,417
40,1532,勤美,電機機械,上市,5,398
41,2029,盛餘,鋼鐵工業,上市,89,381
42,3705,永信,生技醫療業,上市,27,354
43,4766,南寶,化學工業,上市,46,336
44,6024,群益期,金融保險業,上市,7,305
45,4157,太景*-KY,生技醫療業,上櫃,54,305
46,2753,八方雲集,觀光餐旅,上市,53,296
47,2069,運錩,鋼鐵工業,上市,90,282
48,2022,聚亨,鋼鐵工業,上市,51,282
49,1524,耿鼎,汽車工業,上市,35,277
50,6840,東研信超,其他電子業,上櫃,18,276
51,5410,國眾,資訊服務業,上櫃,80,222
52,8415,大國鋼,鋼鐵工業,上櫃,82,222
53,1558,伸興,電機機械,上市,28,201
54,6167,久正,光電業,上櫃,1,153
55,1734,杏輝,生技醫療業,上市,5,151
56,1528,恩德,電機機械,上市,26,138
57,5511,德昌,建材營造業,上櫃,4,129
58,5426,振發,電腦及週邊設備業,上櫃,22,122
59,6180,橘子,文化創意業,上櫃,27,117
60,2509,全坤建,建材營造業,上市,2,117
61,1733,五鼎,生技醫療業,上市,11,116
62,1903,士紙,造紙工業,上市,10,105
63,1436,華友聯,建材營造業,上市,4,89
64,2528,皇普,建材營造業,上市,6,88
65,5244,弘凱,光電業,上市,27,84
66,8927,北基,油電燃氣業,上櫃,1,64
67,5324,士開,建材營造業,上櫃,7,53
68,6136,富爾特,通信網路業,上市,3,49
69,5704,老爺知,觀光餐旅,上櫃,5,49
70,6418,詠昇,電子零組件業,上櫃,1,25
71,3043,科風,其他電子業,上市,5,19
