股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
4956,光鋐,2026-08-25,36.0,35.1,-2.5%,7121,1991,3.58
2605,新興,2026-08-25,36.75,36.7,-0.14%,47492,15114,3.14
2612,中航,2026-08-25,60.3,63.8,5.8%,7225,1050,6.88
3712,永崴投控,2026-08-25,20.65,20.8,0.73%,5901,1212,4.87
6226,光鼎,2026-08-25,23.35,25.6,9.64%,74889,22313,3.36
6168,宏齊,2026-08-25,27.15,27.75,2.21%,9561,2584,3.7
2609,陽明,2026-08-25,65.9,63.6,-3.49%,192985,61159,3.16
2637,慧洋-KY,2026-08-25,97.8,95.5,-2.35%,35337,6596,5.36
2606,裕民,2026-08-25,74.0,78.0,5.41%,55868,8000,6.98
2613,中櫃,2026-08-25,23.8,24.5,2.94%,8601,1569,5.48
2641,正德,2026-08-25,19.0,18.9,-0.53%,23396,3996,5.85
2489,瑞軒,2026-08-25,36.15,40.55,12.17%,70188,18497,3.79
5608,四維航,2026-08-25,17.95,18.1,0.84%,55366,13228,4.19
8103,瀚荃,2026-08-25,99.3,103.5,4.23%,10724,2361,4.54
3049,精金,2026-08-25,13.0,13.5,3.85%,50056,5450,9.18
2613,中櫃,2026-08-24,25.7,24.5,-4.67%,10527,1151,9.15
2641,正德,2026-08-24,19.1,18.9,-1.05%,12661,2869,4.41
5608,四維航,2026-08-24,19.05,18.1,-4.99%,47067,10515,4.48
2615,萬海,2026-08-24,130.0,126.5,-2.69%,89461,28318,3.16
3049,精金,2026-08-24,12.7,13.5,6.3%,10131,3037,3.34
2637,慧洋-KY,2026-08-24,103.0,95.5,-7.28%,21718,4937,4.4
1316,上曜,2026-08-24,11.55,11.05,-4.33%,10301,2751,3.74
6168,宏齊,2026-08-24,25.1,27.75,10.56%,7647,2158,3.54
2609,陽明,2026-08-24,65.8,63.6,-3.34%,170173,52191,3.26
6550,北極星藥業-KY,2026-08-24,12.95,11.0,-15.06%,6057,1403,4.31
2601,益航,2026-08-24,8.03,7.17,-10.71%,20912,4429,4.72
2489,瑞軒,2026-08-24,37.65,40.55,7.7%,70237,15270,4.6
2426,鼎元,2026-08-24,84.9,90.8,6.95%,63455,18612,3.41
2009,第一銅,2026-08-24,40.4,41.25,2.1%,8264,2547,3.24
8103,瀚荃,2026-08-24,91.1,103.5,13.61%,6471,1841,3.51
1709,和益,2026-08-24,34.25,33.75,-1.46%,20640,6596,3.13
2611,志信,2026-08-24,18.45,16.2,-12.2%,5731,1226,4.67
6278,台表科,2026-08-21,180.0,181.5,0.83%,17236,5159,3.34
5608,四維航,2026-08-21,17.15,18.1,5.54%,54906,8222,6.68
2615,萬海,2026-08-21,113.0,126.5,11.95%,87111,24393,3.57
3049,精金,2026-08-21,11.25,13.5,20.0%,9199,2687,3.42
2851,中再保,2026-08-21,48.5,43.75,-9.79%,23729,3208,7.39
2641,正德,2026-08-21,18.35,18.9,3.0%,13943,2272,6.14
2637,慧洋-KY,2026-08-21,93.5,95.5,2.14%,17870,3954,4.52
1316,上曜,2026-08-21,10.75,11.05,2.79%,10948,2293,4.77
2611,志信,2026-08-21,15.9,16.2,1.89%,6954,948,7.33
2609,陽明,2026-08-21,60.7,63.6,4.78%,198985,44248,4.5
2606,裕民,2026-08-21,70.5,78.0,10.64%,15910,4790,3.32
2601,益航,2026-08-21,6.78,7.17,5.75%,12206,3535,3.45
1815,富喬,2026-08-21,107.0,109.0,1.87%,121035,33224,3.64
1808,潤隆,2026-08-21,34.65,36.35,4.91%,7419,1870,3.97
8103,瀚荃,2026-08-21,91.5,103.5,13.11%,6918,1532,4.52
