股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3625,西勝,BBU_電池模組,9.69,5.96,440
6781,AES-KY,BBU_電池模組,1.91,-0.93,512
6121,新普,BBU_電池模組,1.79,0.76,367
3211,順達,BBU_電池模組,1.53,-6.76,4522
6558,興能高,BBU_電池模組,-1.0,-0.6,111
3323,加百裕,BBU_電池模組,-1.51,-1.68,198
4931,新盛力,BBU_電池模組,-2.78,-10.26,9268
3625,西勝,BBU_電源供應器與整合,9.69,5.96,440
2301,光寶科,BBU_電源供應器與整合,3.14,10.86,74125
5309,系統電,BBU_電源供應器與整合,-0.19,-0.57,701
3305,昇貿,BBU_電源供應器與整合,-0.47,-1.83,1062
2308,台達電,BBU_電源供應器與整合,-1.44,-2.01,10537
3363,上詮,CPO_先進封裝測試,9.88,2.13,3497
6451,訊芯-KY,CPO_先進封裝測試,5.75,-3.2,2791
6515,穎崴,CPO_先進封裝測試,1.79,-1.96,235
3265,台星科,CPO_先進封裝測試,1.2,-3.72,1078
6257,矽格,CPO_先進封裝測試,0.51,-0.5,4612
2455,全新,CPO_光通訊,9.96,1.82,4279
6442,光聖,CPO_光通訊,9.93,3.22,2225
4979,華星光,CPO_光通訊,9.87,5.44,16036
3081,聯亞,CPO_光通訊,7.05,6.47,4733
4977,眾達-KY,CPO_光通訊,6.9,-0.96,3299
3163,波若威,CPO_光通訊,5.91,4.62,4822
3443,創意,IC設計,3.82,-1.07,1644
3443,創意,IC設計,3.82,-1.07,1644
6531,愛普*,IC設計,3.67,-0.68,2668
3661,世芯-KY,IC設計,3.48,3.07,1236
3661,世芯-KY,IC設計,3.48,3.07,1236
6643,M31,IC設計,2.09,1.34,137
6533,晶心科,IC設計,2.03,2.44,694
3035,智原,IC設計,1.18,0.0,1130
3035,智原,IC設計,1.18,0.0,1130
8054,安國,IC設計,1.12,1.75,667
3529,力旺,IC設計,-0.23,-0.68,1020
2388,威盛,IC設計,-0.28,-2.04,2226
2454,聯發科,IC設計,-0.8,0.95,5403
6213,聯茂,PCB,9.84,3.92,26109
3189,景碩,PCB,5.16,-1.88,11433
2383,台光電,PCB,3.04,-6.52,1867
8358,金居,PCB,2.88,3.75,12093
2368,金像電,PCB,2.43,-5.27,5331
2313,華通,PCB,2.35,0.0,18222
8046,南電,PCB,2.2,-2.93,8466
6274,台燿,PCB,2.06,-5.71,5453
4958,臻鼎-KY,PCB,1.95,-4.1,13198
3037,欣興,PCB,1.86,-3.95,15157
1815,富喬,PCB,1.4,1.87,36949
3715,定穎投控,PCB,1.39,0.0,2964
2367,燿華,PCB,1.29,1.18,4604
5469,瀚宇博,PCB,1.13,-0.28,969
2316,楠梓電,PCB,0.32,0.32,1067
2383,台光電,TPU_伺服器主板與印刷電路板,3.04,-6.52,1867
2368,金像電,TPU_伺服器主板與印刷電路板,2.43,-5.27,5331
3037,欣興,TPU_伺服器主板與印刷電路板,1.86,-3.95,15157
3715,定穎投控,TPU_伺服器主板與印刷電路板,1.39,0.0,2964
5469,瀚宇博,TPU_伺服器主板與印刷電路板,1.13,-0.28,969
6442,光聖,TPU_光通訊與連接器,9.93,3.22,2225
6805,富世達,TPU_光通訊與連接器,7.89,-0.27,1156
3081,聯亞,TPU_光通訊與連接器,7.05,6.47,4733
2345,智邦,TPU_光通訊與連接器,-1.93,-3.56,2786
6805,富世達,TPU_散熱,7.89,-0.27,1156
3324,雙鴻,TPU_散熱,4.93,7.25,4011
3017,奇鋐,TPU_散熱,3.33,-1.17,2905
6831,未知,TPU_散熱,2.37,-6.64,1145
6190,萬泰科,低軌衛星,2.77,2.45,919
2313,華通,低軌衛星,2.35,0.0,18222
6443,元晶,低軌衛星,2.32,1.34,4809
2367,燿華,低軌衛星,1.29,1.18,4604
3491,昇達科,低軌衛星,-1.55,-1.17,1152
2345,智邦,低軌衛星,-1.93,-3.56,2786
2485,兆赫,低軌衛星,-2.26,0.12,4253
6442,光聖,光學元件或組裝,9.93,3.22,2225
4979,華星光,光學元件或組裝,9.87,5.44,16036
3081,聯亞,光學元件或組裝,7.05,6.47,4733
4977,眾達-KY,光學元件或組裝,6.9,-0.96,3299
3008,大立光,光學元件或組裝,6.22,3.72,2181
6451,訊芯-KY,光學元件或組裝,5.75,-3.2,2791
3450,聯鈞,光學元件或組裝,5.13,-3.62,13690
3406,玉晶光,光學元件或組裝,5.02,6.15,2387
3504,揚明光,光學元件或組裝,3.46,3.33,1743
3362,先進光,光學元件或組裝,3.45,4.84,8713
6209,今國光,光學元件或組裝,1.77,0.0,3594
3019,亞光,光學元件或組裝,0.0,-2.21,2610
4976,佳凌,光學元件或組裝,0.0,-1.97,2090
6668,中揚光,光學元件或組裝,-0.14,-1.93,506
2374,佳能,光學元件或組裝,-0.3,-0.3,1699
1303,南亞,化學,4.72,1.34,60961
1710,東聯,化學,3.92,4.61,8953
4749,新應材,化學,1.88,-0.13,576
1326,台化,化學,1.58,-0.68,10506
6505,台塑化,化學,1.57,-2.74,10923
1727,中華化,化學,1.44,-0.33,4426
1301,台塑,化學,1.4,0.0,18974
1409,新纖,化學,0.62,0.2,7036
1717,長興,化學,0.56,2.14,3709
4770,上品,化學,0.24,-1.67,409
1304,台聚,化學,0.0,0.42,1841
1725,元禎,化學,-0.48,1.3,16
1440,南紡,化學,-0.74,-0.37,761
4720,德淵,化學,-1.11,-0.84,277
1723,中碳,化學,-1.13,1.27,304
1773,勝一,化學,-1.25,1.28,204
4755,三福化,化學,-1.29,0.0,85
1402,遠東新,化學,-1.53,-0.68,12738
1722,台肥,化學,-3.46,-3.57,3308
4763,材料-KY,化學,-3.95,-10.46,13040
6187,萬潤,半導體設備,5.39,0.4,2263
