股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.14999999999999858,30896.415999999997,-4113.11,12755.2,-30.0,27.0
1102,亞泥,水泥工業,上市,0.0,10056.2084,-617.0,-3422.16,-177.55,-1552.91
1103,嘉泥,水泥工業,上市,0.14999999999999858,387.37399999999997,-10.0,315.24,0.0,0.0
1104,環泥,水泥工業,上市,0.0,541.4462000000001,143.0,221.95,0.0,0.0
1108,幸福,水泥工業,上市,0.0,147.28519999999997,-4.0,-27.0,0.0,0.0
1109,信大,水泥工業,上市,0.049999999999998934,114.5944,-1.0,0.0,0.0,0.0
1110,東泥,水泥工業,上市,0.14999999999999858,242.748,-9.0,-30.0,0.0,0.0
1201,味全,食品工業,上市,0.15000000000000036,629.43,-108.0,-65.0,0.0,0.0
1203,味王,食品工業,上市,0.10000000000000142,22.9318,1.0,2.0,0.0,0.0
1210,大成,食品工業,上市,0.09999999999999432,1047.0548,-41.0,386.0,-50.0,-342.0
1213,大飲,食品工業,上市,0.0,25.944200000000002,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,0.5,1240.7044,588.0,607.0,-4.0,498.0
1216,統一,食品工業,上市,0.5,14785.905599999998,-264.02,-6774.28,-3217.34,-8310.38
1217,愛之味,食品工業,上市,0.05000000000000071,409.89439999999996,49.0,170.0,0.0,0.0
1218,泰山,食品工業,上市,0.14999999999999858,526.0486,259.0,615.0,0.0,0.0
1219,福壽,食品工業,上市,0.0,332.4602,17.0,103.0,0.0,0.0
1220,台榮,食品工業,上市,0.0,109.5732,6.0,33.0,0.0,0.0
1225,福懋油,食品工業,上市,0.40000000000000213,169.4692,-38.0,-33.16,0.0,0.0
1227,佳格,食品工業,上市,0.05000000000000071,895.3234,-159.0,-669.0,5.0,5.0
1229,聯華,食品工業,上市,0.5,2286.5786,386.0,-92.0,0.0,-1.0
1231,聯華食,食品工業,上市,0.7000000000000028,409.89979999999997,38.0,15.98,0.0,0.0
1232,大統益,食品工業,上市,0.0,56.730999999999995,-2.0,12.0,0.0,0.0
1233,天仁,食品工業,上市,0.1999999999999993,29.236399999999996,0.0,-2.0,0.0,0.0
1234,黑松,食品工業,上市,0.19999999999999574,111.4758,25.03,33.03,0.0,0.0
1235,興泰,食品工業,上市,0.5,7.7951999999999995,-5.0,-8.0,0.0,0.0
1236,宏亞,食品工業,上市,0.05000000000000071,64.92080000000001,-7.0,0.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.0,17.895,1.0,1.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,5.0,90.5696,16.0,3.0,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.7000000000000028,8.729800000000001,4.0,0.0,0.0,0.0
1264,德麥,食品工業,上櫃,1.0,27.775399999999998,5.0,8.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,1.0,19.208000000000002,-2.0,-5.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,0.09999999999999432,53.815599999999996,11.0,6.0,0.0,0.0
1301,台塑,塑膠工業,上市,1.5499999999999972,40550.2968,8391.56,52976.08,-108.63,-158.38
1303,南亞,塑膠工業,上市,6.600000000000001,162843.33419999998,-18844.76,87442.78,1555.06,2483.19
1304,台聚,塑膠工業,上市,0.40000000000000036,6637.0960000000005,-500.0,2618.0,0.0,0.0
1305,華夏,塑膠工業,上市,0.25,3139.9328,-784.0,1580.0,0.0,0.0
1307,三芳,塑膠工業,上市,0.05000000000000071,891.1196,33.0,743.0,-7.0,-7.0
1308,亞聚,塑膠工業,上市,0.6000000000000014,2299.3912,-1155.0,679.0,0.0,0.0
1309,台達化,塑膠工業,上市,0.10000000000000142,1333.9550000000002,-312.0,474.0,0.0,0.0
1310,台苯,塑膠工業,上市,0.3099999999999987,2321.0847999999996,-442.0,653.99,0.0,0.0
1312,國喬,塑膠工業,上市,0.09999999999999964,8377.848600000001,-2967.0,170.0,0.0,0.0
1313,聯成,塑膠工業,上市,0.25,3005.1557999999995,-949.0,994.0,0.0,0.0
1314,中石化,塑膠工業,上市,0.1800000000000006,24758.365199999997,-5714.0,5068.35,0.0,0.0
1315,達新,塑膠工業,上市,0.19999999999999574,38.3208,1.0,2.0,0.0,0.0
1316,上曜,建材營造業,上市,0.34999999999999964,3643.0436,-852.0,-1198.0,-8.0,-26.0
1319,東陽,汽車工業,上市,0.7000000000000028,2118.1546000000003,-5.0,2708.04,-5.96,-733.62
1321,大洋,塑膠工業,上市,0.04999999999999716,114.15119999999999,7.0,58.0,0.0,0.0
1323,永裕,塑膠工業,上市,0.05000000000000071,25.677999999999997,-4.0,1.0,0.0,0.0
1324,地球,塑膠工業,上市,0.25,452.5161999999999,-15.0,-28.0,0.0,0.0
1325,恆大,塑膠工業,上市,0.25,372.0208,215.0,335.0,0.0,0.0
1326,台化,塑膠工業,上市,0.8999999999999986,20835.859,-4520.58,14499.9,0.0,0.0
1336,台翰,電子零組件業,上櫃,0.15000000000000036,109.2284,-8.0,3.0,0.0,0.0
1337,再生-KY,塑膠工業,上市,0.019999999999999574,274.8222,-12.0,88.0,0.0,0.0
1338,廣華-KY,汽車工業,上市,0.1999999999999993,77.91,-4.0,11.0,0.0,0.0
1339,昭輝,汽車工業,上市,0.25,57.843,1.0,27.0,0.0,0.0
1340,勝悅-KY,塑膠工業,上市,0.16999999999999993,473.0688,-9.0,18.0,0.0,0.0
1341,富林-KY,塑膠工業,上市,0.30000000000000426,7.112,-1.0,4.0,0.0,0.0
1342,八貫,其他業,上市,0.7000000000000028,279.89160000000004,12.7,48.7,0.0,0.0
1402,遠東新,紡織纖維,上市,0.05000000000000071,5670.842000000001,661.46,6533.08,73.45,-972.82
1409,新纖,紡織纖維,上市,0.09999999999999964,4604.3272,-302.0,739.0,0.0,0.0
1410,南染,紡織纖維,上市,0.10000000000000142,18.904400000000003,-1.0,1.0,0.0,0.0
1413,宏洲,紡織纖維,上市,0.0,16.110599999999998,1.0,1.0,0.0,0.0
1414,東和,紡織纖維,上市,0.05000000000000071,299.524,-72.0,-71.0,0.0,0.0
1416,廣豐,其他業,上市,0.0,288.67580000000004,2.0,64.0,0.0,0.0
1417,嘉裕,紡織纖維,上市,0.02999999999999936,166.27620000000002,-4.0,28.0,0.0,0.0
1418,東華,紡織纖維,上市,0.09999999999999787,18.910999999999998,-2.0,0.0,0.0,0.0
1419,新紡,紡織纖維,上市,0.3999999999999915,375.38759999999996,65.0,387.0,0.0,0.0
1423,利華,紡織纖維,上市,0.29999999999999716,46.218599999999995,-1.61,8.56,0.0,0.0
1432,大魯閣,運動休閒,上市,0.14999999999999858,217.9888,25.0,-29.0,0.0,0.0
1434,福懋,紡織纖維,上市,0.24999999999999822,4649.5186,-882.0,1635.0,-987.0,-2287.0
1435,中福,其他業,上市,0.0,4.4426,0.0,0.0,0.0,0.0
1436,華友聯,建材營造業,上市,0.6999999999999957,216.28640000000001,-42.24,10.98,0.0,0.0
1437,勤益控,其他業,上市,0.20000000000000284,135.38299999999998,-7.0,22.0,0.0,0.0
1438,三地開發,建材營造業,上市,0.09999999999999432,37.3098,1.0,9.0,0.0,0.0
1439,雋揚,建材營造業,上市,0.25,109.97260000000001,-3.0,-8.0,0.0,0.0
1440,南紡,紡織纖維,上市,0.09999999999999964,1085.3092000000001,313.0,361.0,0.0,0.0
1441,大東,紡織纖維,上市,0.05000000000000071,23.9128,1.0,5.0,0.0,0.0
1442,名軒,建材營造業,上市,0.10000000000000142,1221.9802000000002,-90.0,18.0,0.0,0.0
1443,立益物流,其他業,上市,0.05000000000000071,14.721,1.0,4.0,0.0,0.0
1444,力麗,紡織纖維,上市,0.08000000000000007,1463.1862,-645.0,874.7,0.0,0.0
1445,大宇,紡織纖維,上市,0.049999999999998934,119.1978,-7.0,0.0,0.0,0.0
1446,宏和,紡織纖維,上市,0.10000000000000142,142.649,5.0,70.0,0.0,0.0
1447,力鵬,紡織纖維,上市,0.07000000000000028,981.8326000000001,-252.0,-49.0,0.0,0.0
1449,佳和,紡織纖維,上市,0.0,950.6654000000001,-219.0,-229.0,0.0,0.0
1451,年興,紡織纖維,上市,0.10000000000000142,134.312,-3.0,-2.0,0.0,0.0
1452,宏益,紡織纖維,上市,0.0,75.2646,-2.0,-9.0,0.0,0.0
1453,大將,建材營造業,上市,0.09999999999999964,65.73080000000002,0.0,5.0,0.0,0.0
1454,台富,紡織纖維,上市,0.3000000000000007,96.482,-16.0,-15.0,0.0,0.0
1455,集盛,紡織纖維,上市,0.08999999999999986,393.2368,-1.0,114.0,0.0,0.0
1456,怡華,建材營造業,上市,0.34999999999999964,67.2808,28.0,29.0,0.0,0.0
1457,宜進,紡織纖維,上市,0.09999999999999964,143.9546,-8.0,40.0,0.0,0.0
1459,聯發,紡織纖維,上市,0.0,106.58420000000001,-1.0,2.0,0.0,0.0
1460,宏遠,紡織纖維,上市,0.0,610.6964,-10.0,102.39,0.0,0.0
1463,強盛新,紡織纖維,上市,0.1999999999999993,141.2416,-7.0,5.0,0.0,0.0
1464,得力,紡織纖維,上市,0.0,458.72919999999993,69.0,331.82,0.0,0.0
1465,偉全,紡織纖維,上市,0.049999999999998934,72.2884,6.0,44.1,0.0,0.0
1466,聚隆,紡織纖維,上市,0.15000000000000036,105.17640000000002,5.0,30.0,0.0,0.0
1467,南緯,紡織纖維,上市,0.049999999999998934,855.086,-54.0,-154.0,0.0,0.0
1468,昶和,紡織纖維,上市,0.20000000000000107,36.602999999999994,5.0,15.0,0.0,0.0
1470,大統新創,紡織纖維,上市,0.0,2.29225,0.0,1.0,0.0,0.0
1471,首利,電子零組件業,上市,0.3200000000000003,1211.3798,68.0,-150.0,0.0,0.0
1472,三洋實業,建材營造業,上市,0.09999999999999432,86.96400000000001,-9.0,-57.0,0.0,0.0
1473,台南,紡織纖維,上市,0.04999999999999716,102.37759999999999,39.0,76.0,0.0,0.0
1474,弘裕,紡織纖維,上市,0.09999999999999964,181.84240000000003,5.0,16.0,0.0,0.0
1475,業旺,紡織纖維,上市,0.0,34.227199999999996,0.0,7.0,0.0,0.0
1476,儒鴻,紡織纖維,上市,3.0,1509.2028,373.29,1665.47,-3.18,-8.01
1477,聚陽,紡織纖維,上市,3.5,1815.1987999999997,249.0,630.01,-184.16,-426.16
1503,士電,電機機械,上市,0.5,1148.4412,-11.88,393.24,-6.32,-9.64
1504,東元,電機機械,上市,0.5,12779.1214,840.56,1384.68,-197.6,-435.18
1506,正道,電機機械,上市,0.3000000000000007,171.0866,0.0,-59.0,0.0,0.0
1512,瑞利,汽車工業,上市,0.1299999999999999,72.65700000000001,3.0,3.0,0.0,0.0
1513,中興電,電機機械,上市,0.0,2525.4378,10.86,-443.38,-407.01,-1800.0
1514,亞力,電機機械,上市,1.0,1658.6619999999998,-73.37,-952.32,50.0,50.0
1515,力山,電機機械,上市,0.25,279.4714,-61.0,-67.0,0.0,0.0
1516,川飛,其他業,上市,1.1499999999999986,74.1404,-8.0,36.0,0.0,0.0
1517,利奇,電機機械,上市,0.15000000000000036,275.0988,-11.0,-11.0,0.0,0.0
1519,華城,電機機械,上市,49.0,3818.3885999999998,954.16,-608.55,280.12,366.14
1521,大億,汽車工業,上市,0.5,38.73480000000001,6.0,5.0,0.0,0.0
