股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1312,國喬,2026-01-12,12.6,12.85,1.98%,39564,7122,5.55
1810,和成,2026-01-12,20.0,19.35,-3.25%,16599,2814,5.9
5302,太欣,2026-01-12,11.7,12.4,5.98%,5658,750,7.54
3041,揚智,2026-01-12,27.2,26.45,-2.76%,5792,1002,5.78
4541,晟田,2026-01-12,46.2,47.75,3.35%,17962,1908,9.41
1789,神隆,2026-01-09,24.0,23.65,-1.46%,18357,1619,11.33
3693,營邦,2026-01-09,365.5,378.0,3.42%,5396,760,7.1
8088,品安,2026-01-09,55.8,53.0,-5.02%,68272,12052,5.66
6776,展碁國際,2026-01-09,58.2,58.0,-0.34%,6995,1260,5.55
6443,元晶,2026-01-09,32.3,34.8,7.74%,276161,55019,5.02
6016,康和證,2026-01-09,15.85,15.05,-5.05%,24540,4034,6.08
6015,宏遠證,2026-01-09,12.85,12.3,-4.28%,9641,1700,5.67
4973,廣穎,2026-01-09,51.3,49.0,-4.48%,31220,5285,5.91
4541,晟田,2026-01-09,44.45,47.75,7.42%,6014,1044,5.76
1586,和勤,2026-01-09,30.1,28.35,-5.81%,8972,1073,8.36
4167,松瑞藥,2026-01-09,19.1,19.85,3.93%,6272,1099,5.71
1714,和桐,2026-01-09,9.28,8.89,-4.2%,39571,4214,9.39
3588,通嘉,2026-01-09,54.5,52.6,-3.49%,5601,595,9.4
3494,誠研,2026-01-09,8.63,8.62,-0.12%,5486,548,10.0
3498,陽程,2026-01-09,56.2,54.3,-3.38%,6732,1142,5.9
6026,福邦證,2026-01-08,13.55,14.05,3.69%,7773,1344,5.78
2409,友達,2026-01-08,16.95,15.3,-9.73%,941714,182268,5.17
2634,漢翔,2026-01-08,52.6,54.6,3.8%,44409,8507,5.22
6485,點序,2026-01-08,102.0,100.5,-1.47%,14285,2846,5.02
2855,統一證,2026-01-08,25.55,26.65,4.31%,20758,3179,6.53
6415,矽力*-KY,2026-01-08,229.0,236.0,3.06%,22261,4387,5.07
6126,信音,2026-01-08,37.0,35.6,-3.78%,19749,2054,9.61
6116,彩晶,2026-01-08,11.25,10.65,-5.33%,282348,29369,9.61
6016,康和證,2026-01-08,13.85,15.05,8.66%,31698,2897,10.94
3027,盛達,2026-01-08,25.3,24.85,-1.78%,8421,766,10.99
6015,宏遠證,2026-01-08,11.35,12.3,8.37%,14118,1231,11.46
1714,和桐,2026-01-08,8.48,8.89,4.83%,18741,2263,8.28
5864,致和證,2026-01-08,16.7,17.5,4.79%,7303,1229,5.94
5347,世界,2026-01-08,104.0,119.0,14.42%,99986,14124,7.08
2303,聯電,2026-01-08,57.0,55.3,-2.98%,646733,89306,7.24
3374,精材,2026-01-08,170.5,184.0,7.92%,27301,4903,5.57
8105,凌巨,2026-01-08,15.6,14.5,-7.05%,51464,5588,9.21
