排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,2887,台新金,金融保險業,上市,4,810,57899
2,1717,長興,化學工業,上市,4,14820,39473
3,2618,長榮航,航運業,上市,4,8324,27587
4,2890,永豐金,金融保險業,上市,4,10784,27052
5,2105,正新,橡膠工業,上市,4,3828,19869
6,2812,台中銀,金融保險業,上市,4,2727,18944
7,1609,大亞,電器電纜,上市,3,14443,17868
8,5371,中光電,光電業,上櫃,3,5267,17205
9,4989,榮科,電子零組件業,上市,5,582,16671
10,2377,微星,電腦及週邊設備業,上市,5,1961,16409
11,2892,第一金,金融保險業,上市,4,9644,16139
12,6257,矽格,半導體業,上市,5,4190,14418
13,2609,陽明,航運業,上市,3,5105,13306
14,2323,中環,光電業,上市,4,2122,12981
15,6282,康舒,電子零組件業,上市,4,7006,12913
16,5425,台半,半導體業,上櫃,5,7653,11699
17,2891,中信金,金融保險業,上市,4,7203,11055
18,2867,三商壽,金融保險業,上市,4,6694,10906
19,1504,東元,電機機械,上市,4,9996,10393
20,2103,台橡,橡膠工業,上市,4,4119,10307
21,2356,英業達,電腦及週邊設備業,上市,4,71,10307
22,8131,福懋科,半導體業,上市,3,9978,9926
23,1710,東聯,化學工業,上市,4,2821,9460
24,1909,榮成,造紙工業,上市,3,3614,9379
25,1216,統一,食品工業,上市,3,4983,9188
26,3264,欣銓,半導體業,上櫃,5,1794,8853
27,2880,華南金,金融保險業,上市,3,4823,8830
28,2515,中工,建材營造業,上市,4,436,8778
29,2371,大同,電機機械,上市,5,2373,8160
30,1210,大成,食品工業,上市,4,2066,7995
31,2603,長榮,航運業,上市,3,1464,7984
32,5880,合庫金,金融保險業,上市,4,5315,7404
33,2845,遠東銀,金融保險業,上市,3,5468,6960
34,3005,神基,電腦及週邊設備業,上市,4,1558,6788
35,2542,興富發,建材營造業,上市,3,7800,6691
36,2547,日勝生,建材營造業,上市,3,906,6454
37,8028,昇陽半導體,半導體業,上市,4,454,6135
38,6239,力成,半導體業,上市,4,4058,5947
39,6026,福邦證,金融保險業,上櫃,4,813,5937
40,2645,長榮航太,航運業,上市,4,111,5858
41,4541,晟田,其他業,上櫃,5,2783,5728
42,2885,元大金,金融保險業,上市,4,5399,5365
43,2436,偉詮電,半導體業,上市,4,2395,4987
44,8039,台虹,電子零組件業,上市,3,1424,4741
45,2441,超豐,半導體業,上市,5,1944,4687
46,3227,原相,半導體業,上櫃,5,607,4625
47,2201,裕隆,汽車工業,上市,3,2046,4597
48,3015,全漢,電子零組件業,上市,4,3126,4591
49,1904,正隆,造紙工業,上市,3,2132,4360
50,2457,飛宏,電子零組件業,上市,4,1672,4235
51,2601,益航,貿易百貨業,上市,3,2888,4061
52,3055,蔚華科,電子通路業,上市,5,332,3982
53,3033,威健,電子通路業,上市,5,272,3525
54,2884,玉山金,金融保險業,上市,4,9649,3421
55,1709,和益,化學工業,上市,5,1493,3387
56,3293,鈊象,文化創意業,上櫃,4,97,3327
57,2027,大成鋼,鋼鐵工業,上市,3,1669,3198
58,3059,華晶科,光電業,上市,4,1384,3112
59,5302,太欣,半導體業,上櫃,5,1595,3048
60,2912,統一超,貿易百貨業,上市,3,2130,2967
61,2374,佳能,光電業,上市,4,605,2894
62,1722,台肥,化學工業,上市,4,886,2698
63,2646,星宇航空,航運業,上市,4,304,2631
64,6477,安集,光電業,上市,4,181,2598
65,4123,晟德,生技醫療業,上櫃,4,205,2517
66,1608,華榮,電器電纜,上市,4,844,2360
67,2466,冠西電,光電業,上市,5,76,2305
68,1907,永豐餘,造紙工業,上市,4,1121,2226
69,6491,晶碩,生技醫療業,上市,4,120,2166
70,2855,統一證,金融保險業,上市,3,1522,2127
71,1905,華紙,造紙工業,上市,4,575,2047
72,2851,中再保,金融保險業,上市,4,480,2022
73,1536,和大,汽車工業,上市,4,646,1936
74,4167,松瑞藥,生技醫療業,上櫃,4,534,1786
75,1227,佳格,食品工業,上市,3,794,1781
76,2511,太子,建材營造業,上市,3,612,1762
77,3323,加百裕,電腦及週邊設備業,上櫃,4,1530,1761
78,3689,湧德,電子零組件業,上櫃,5,116,1759
79,2497,怡利電,汽車工業,上市,4,1490,1727
80,6189,豐藝,電子通路業,上市,4,95,1713
81,3167,大量,電機機械,上市,4,989,1696
82,6962,ITH-KY,半導體業,上市,4,528,1678
83,3047,訊舟,通信網路業,上市,4,987,1664
84,4105,東洋,生技醫療業,上櫃,4,224,1608
85,2520,冠德,建材營造業,上市,4,693,1607
86,2101,南港,橡膠工業,上市,3,1021,1606
87,6409,旭隼,其他電子業,上市,5,225,1572
88,3402,漢科,其他電子業,上櫃,5,117,1532
89,2421,建準,電子零組件業,上市,5,136,1525
90,6603,富強鑫,電機機械,上櫃,3,852,1518
91,4566,時碩工業,電機機械,上市,4,308,1444
92,4142,國光生,生技醫療業,上市,4,221,1432
93,2495,普安,電腦及週邊設備業,上市,3,1267,1423
94,2637,慧洋-KY,航運業,上市,3,1713,1404
95,2204,中華,汽車工業,上市,4,193,1398
96,3162,精確,電機機械,上櫃,5,134,1387
97,3265,台星科,半導體業,上櫃,5,705,1350
98,2206,三陽工業,汽車工業,上市,3,169,1309
99,2460,建通,電子零組件業,上市,4,762,1288
100,2108,南帝,橡膠工業,上市,4,383,1272
101,6104,創惟,半導體業,上櫃,5,440,1251
102,4147,中裕,生技醫療業,上櫃,3,111,1212
103,6121,新普,電腦及週邊設備業,上櫃,4,683,1200
104,1795,美時,生技醫療業,上市,3,476,1194
105,3416,融程電,電腦及週邊設備業,上市,5,94,1190
106,8016,矽創,半導體業,上市,4,123,1175
107,4721,美琪瑪,化學工業,上櫃,3,1179,1130
108,1217,愛之味,食品工業,上市,4,326,1114
109,2014,中鴻,鋼鐵工業,上市,3,344,1108
110,3029,零壹,資訊服務業,上市,4,547,1075
111,2897,王道銀行,金融保險業,上市,3,571,1074
112,2836,高雄銀,金融保險業,上市,3,214,1045
113,6279,胡連,電子零組件業,上櫃,3,182,1021
114,2349,錸德,光電業,上市,3,975,981
115,5905,南仁湖,觀光餐旅,上櫃,4,215,967
116,9941,裕融,其他業,上市,3,350,963
117,4746,台耀,生技醫療業,上市,4,183,959
118,2009,第一銅,鋼鐵工業,上市,4,95,957
119,6217,中探針,電子零組件業,上櫃,5,12,948
120,2480,敦陽科,資訊服務業,上市,5,201,946
121,2913,農林,貿易百貨業,上市,4,726,945
122,2834,臺企銀,金融保險業,上市,3,3233,869
123,3092,鴻碩,電子零組件業,上市,4,26,862
124,3702,大聯大,電子通路業,上市,4,225,855
125,6165,浪凡,數位雲端,上市,4,604,855
126,3078,僑威,電子零組件業,上櫃,4,8,851
127,2392,正崴,電子零組件業,上市,3,188,831
128,4114,健喬,生技醫療業,上櫃,3,600,816
129,1513,中興電,電機機械,上市,3,1436,813
130,1773,勝一,化學工業,上市,4,564,807
131,1477,聚陽,紡織纖維,上市,3,511,804
132,2617,台航,航運業,上市,3,352,792
133,5536,聖暉*,其他電子業,上櫃,5,45,785
134,6834,天二科技,電子零組件業,上市,4,75,780
135,4766,南寶,化學工業,上市,4,44,775
136,5269,祥碩,半導體業,上市,5,104,762
137,9934,成霖,居家生活,上市,5,239,756
138,2030,彰源,鋼鐵工業,上市,4,258,754
139,5388,中磊,通信網路業,上市,3,232,749
140,5608,四維航,航運業,上市,3,374,739
141,4961,天鈺,半導體業,上市,4,444,726
142,6414,樺漢,電腦及週邊設備業,上市,5,333,713
143,3056,富華新,建材營造業,上市,3,138,711
144,3484,崧騰,電子零組件業,上櫃,5,294,699
145,2348,海悅,其他業,上市,3,201,698
146,2527,宏璟,建材營造業,上市,5,245,681
147,2537,聯上發,建材營造業,上市,3,78,679
148,1503,士電,電機機械,上市,3,1015,671
149,8076,伍豐,電腦及週邊設備業,上櫃,4,297,660
150,2641,正德,航運業,上櫃,3,364,656
151,3088,艾訊,電腦及週邊設備業,上櫃,4,20,649
152,3356,奇偶,光電業,上市,4,149,640
153,3090,日電貿,電子零組件業,上市,4,279,623
154,3511,矽瑪,電子零組件業,上櫃,4,392,620
155,6186,新潤,建材營造業,上櫃,5,93,604
156,1442,名軒,建材營造業,上市,4,165,594
157,2023,燁輝,鋼鐵工業,上市,3,233,574
158,4968,立積,半導體業,上市,4,220,566
159,2049,上銀,電機機械,上市,4,1054,564
160,6781,AES-KY,電子零組件業,上市,4,255,559
161,6841,長佳智能,生技醫療業,上櫃,5,173,555
162,8050,廣積,電腦及週邊設備業,上櫃,4,188,551
163,1808,潤隆,建材營造業,上市,3,684,521
164,3580,友威科,其他電子業,上櫃,4,167,517
165,3051,力特,光電業,上市,5,3,499
166,6873,泓德能源,綠能環保,上市,3,126,498
167,5222,全訊,半導體業,上市,4,154,497
168,8109,博大,電子零組件業,上櫃,5,84,483
169,1734,杏輝,生技醫療業,上市,5,142,477
170,1611,中電,電器電纜,上市,3,136,474
171,6199,天品,其他業,上櫃,5,8,452
172,3625,西勝,電腦及週邊設備業,上櫃,4,311,449
173,6617,共信-KY,生技醫療業,上櫃,5,73,443
174,9911,櫻花,居家生活,上市,4,71,434
175,3551,世禾,綠能環保,上櫃,3,82,428
176,6782,視陽,生技醫療業,上市,4,65,424
177,2816,旺旺保,金融保險業,上市,5,162,421
178,4155,訊映,生技醫療業,上市,5,51,406
179,6558,興能高,其他電子業,上市,5,113,406
180,2611,志信,航運業,上市,5,84,404
181,5508,永信建,建材營造業,上櫃,4,231,391
182,8438,昶昕,綠能環保,上市,5,196,383
183,1760,寶齡富錦,生技醫療業,上市,5,153,379
184,1529,樂事綠能,電機機械,上市,3,37,379
185,8927,北基,油電燃氣業,上櫃,5,57,378
186,5530,龍巖,其他業,上櫃,5,148,371
187,3483,力致,電腦及週邊設備業,上櫃,5,108,367
188,6761,穩得,電子零組件業,上櫃,3,309,357
189,1618,合機,電器電纜,上市,4,132,351
190,1517,利奇,電機機械,上市,4,12,349
191,3712,永崴投控,電腦及週邊設備業,上市,5,74,347
192,1789,神隆,生技醫療業,上市,3,138,340
193,2211,長榮鋼,鋼鐵工業,上市,4,26,336
194,1569,濱川,電腦及週邊設備業,上櫃,5,147,331
195,3311,閎暉,通信網路業,上市,5,4,319
196,6206,飛捷,電腦及週邊設備業,上市,4,49,309
197,5511,德昌,建材營造業,上櫃,5,38,304
198,1736,喬山,運動休閒,上市,3,67,301
199,1449,佳和,紡織纖維,上市,3,208,295
200,2102,泰豐,橡膠工業,上市,5,44,291
201,9946,三發地產,建材營造業,上市,5,51,289
202,3564,其陽,通信網路業,上櫃,5,123,287
203,2440,太空梭,電子零組件業,上市,4,197,286
204,5258,虹堡,電腦及週邊設備業,上市,4,69,286
205,2636,台驊控股,航運業,上市,4,81,281
206,6670,復盛應用,運動休閒,上市,4,42,279
207,1604,聲寶,電器電纜,上市,4,159,275
208,2364,倫飛,電腦及週邊設備業,上市,5,188,273
209,2539,櫻花建,建材營造業,上市,3,262,269
210,2305,全友,電腦及週邊設備業,上市,3,476,268
211,5410,國眾,資訊服務業,上櫃,4,10,258
212,8478,東哥遊艇,運動休閒,上市,5,99,250
213,3675,德微,半導體業,上櫃,4,189,243
214,2483,百容,電子零組件業,上市,3,73,237
215,6016,康和證,金融保險業,上櫃,3,563,236
216,5234,達興材料,光電業,上市,3,117,231
217,2852,第一保,金融保險業,上市,3,124,229
218,6161,捷波,電腦及週邊設備業,上櫃,5,160,226
219,3567,逸昌,半導體業,上櫃,4,144,222
220,5609,中菲行,航運業,上櫃,3,133,221
221,5498,凱崴,電子零組件業,上櫃,3,222,221
222,4130,健亞,生技醫療業,上櫃,5,55,220
223,2107,厚生,橡膠工業,上市,5,20,213
224,1464,得力,紡織纖維,上市,3,194,212
225,6870,騰雲,數位雲端,上櫃,5,4,211
226,2707,晶華,觀光餐旅,上市,3,139,209
227,3071,協禧,電腦及週邊設備業,上櫃,3,3,204
228,2850,新產,金融保險業,上市,4,123,203
229,4162,智擎,生技醫療業,上櫃,3,33,196
230,9919,康那香,其他業,上市,4,52,195
231,4729,熒茂,光電業,上櫃,4,77,192
232,3052,夆典,建材營造業,上市,4,27,192
233,2038,海光,鋼鐵工業,上市,3,47,189
234,5203,訊連,資訊服務業,上市,4,119,185
235,8462,柏文,運動休閒,上市,5,82,180
236,1735,日勝化,化學工業,上市,4,42,178
237,1452,宏益,紡織纖維,上市,3,21,170
238,6552,易華電,半導體業,上市,5,89,168
239,1903,士紙,造紙工業,上市,3,121,167
240,5474,聰泰,電腦及週邊設備業,上櫃,3,89,162
