股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1409,新纖,31.7,11.03%,205543,3.8
1810,和成,24.1,20.2%,19053,3.28
1909,榮成,10.75,11.51%,10048,1.95
3511,矽瑪,28.15,17.29%,14796,4.04
4707,磐亞,36.6,73.46%,13404,2.23
5392,能率,49.35,13.84%,10566,1.59
