股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1789,神隆,23.4,36.05%,18357,5.16
2303,聯電,55.1,10.98%,308464,4.06
2313,華通,115.5,16.67%,104483,2.43
3105,穩懋,216.5,15.16%,62172,1.96
3376,新日興,228.5,13.12%,12272,2.38
4927,泰鼎-KY,38.5,12.57%,43235,3.15
4973,廣穎,49.05,29.42%,31220,2.74
6443,元晶,31.65,18.1%,276161,5.25
6603,富強鑫,33.45,20.54%,19752,2.45
8042,金山電,63.8,11.15%,14881,1.52
8074,鉅橡,56.3,22.52%,37059,1.52
8150,南茂,58.3,27.57%,77206,1.96
