股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
4931,新盛力,BBU_電池模組,0.77,3.14,1693
6781,AES-KY,BBU_電池模組,-0.44,-4.68,494
3323,加百裕,BBU_電池模組,-0.47,-2.17,250
6558,興能高,BBU_電池模組,-1.15,-3.73,142
3211,順達,BBU_電池模組,-3.81,-2.25,6926
6121,新普,BBU_電池模組,-4.52,-5.18,1254
3625,西勝,BBU_電池模組,-5.07,-7.29,589
2308,台達電,BBU_電源供應器與整合,0.0,4.43,14036
2301,光寶科,BBU_電源供應器與整合,-0.93,-0.56,21538
5309,系統電,BBU_電源供應器與整合,-1.8,-3.02,1771
3305,昇貿,BBU_電源供應器與整合,-2.99,0.89,2762
3625,西勝,BBU_電源供應器與整合,-5.07,-7.29,589
6515,穎崴,CPO_先進封裝測試,0.07,-2.46,626
3363,上詮,CPO_先進封裝測試,-2.33,-3.3,2776
6257,矽格,CPO_先進封裝測試,-2.35,1.71,5192
6451,訊芯-KY,CPO_先進封裝測試,-2.41,-1.73,824
3265,台星科,CPO_先進封裝測試,-4.42,8.46,2764
6442,光聖,CPO_光通訊,-0.32,7.59,2590
2455,全新,CPO_光通訊,-1.17,3.27,2660
3163,波若威,CPO_光通訊,-2.09,2.78,1210
3081,聯亞,CPO_光通訊,-4.69,2.42,1448
4977,眾達-KY,CPO_光通訊,-4.95,-1.71,1886
4979,華星光,CPO_光通訊,-7.45,2.35,4099
6531,愛普*,IC設計,7.75,12.15,945
3661,世芯-KY,IC設計,0.48,6.45,3601
3661,世芯-KY,IC設計,0.48,6.45,3601
2388,威盛,IC設計,0.0,-3.91,3734
2454,聯發科,IC設計,-0.36,4.73,10696
6533,晶心科,IC設計,-1.2,-1.4,1055
3443,創意,IC設計,-1.35,10.29,2676
3443,創意,IC設計,-1.35,10.29,2676
3529,力旺,IC設計,-1.67,-0.19,985
6643,M31,IC設計,-1.68,-2.22,260
3035,智原,IC設計,-1.98,-1.42,2487
3035,智原,IC設計,-1.98,-1.42,2487
8054,安國,IC設計,-2.59,-2.71,961
2383,台光電,PCB,8.35,11.38,2986
8046,南電,PCB,7.41,13.48,23319
6274,台燿,PCB,4.69,4.36,3540
4958,臻鼎-KY,PCB,2.51,-0.1,62706
6213,聯茂,PCB,2.35,6.19,3959
3037,欣興,PCB,2.0,2.82,9634
8358,金居,PCB,1.78,12.61,45126
1815,富喬,PCB,1.78,3.16,7778
2313,華通,PCB,1.65,1.89,25421
3189,景碩,PCB,1.29,2.38,4293
2368,金像電,PCB,0.5,5.29,9269
3715,定穎投控,PCB,-1.28,-4.92,4353
2316,楠梓電,PCB,-2.44,-6.98,1720
2367,燿華,PCB,-3.11,-2.57,6588
5469,瀚宇博,PCB,-3.64,-2.37,2338
2383,台光電,TPU_伺服器主板與印刷電路板,8.35,11.38,2986
3037,欣興,TPU_伺服器主板與印刷電路板,2.0,2.82,9634
2368,金像電,TPU_伺服器主板與印刷電路板,0.5,5.29,9269
3715,定穎投控,TPU_伺服器主板與印刷電路板,-1.28,-4.92,4353
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-3.64,-2.37,2338
2345,智邦,TPU_光通訊與連接器,1.32,7.73,3328
6442,光聖,TPU_光通訊與連接器,-0.32,7.59,2590
6805,富世達,TPU_光通訊與連接器,-1.37,0.84,1183
3081,聯亞,TPU_光通訊與連接器,-4.69,2.42,1448
3017,奇鋐,TPU_散熱,1.09,17.21,7354
6831,未知,TPU_散熱,0.74,10.7,716
6805,富世達,TPU_散熱,-1.37,0.84,1183
3324,雙鴻,TPU_散熱,-2.42,-3.35,2160
3491,昇達科,低軌衛星,2.23,7.84,2625
2313,華通,低軌衛星,1.65,1.89,25421
2345,智邦,低軌衛星,1.32,7.73,3328
2485,兆赫,低軌衛星,-1.49,0.12,3337
6190,萬泰科,低軌衛星,-1.76,-2.62,1287
6443,元晶,低軌衛星,-1.81,1.12,3281
2367,燿華,低軌衛星,-3.11,-2.57,6588
4976,佳凌,光學元件或組裝,2.02,6.33,5848
6442,光聖,光學元件或組裝,-0.32,7.59,2590
2374,佳能,光學元件或組裝,-0.56,-0.84,2006
3008,大立光,光學元件或組裝,-1.07,5.86,1840
6209,今國光,光學元件或組裝,-1.27,-7.07,3472
3019,亞光,光學元件或組裝,-1.44,-0.72,1539
6668,中揚光,光學元件或組裝,-1.79,0.14,402
3406,玉晶光,光學元件或組裝,-2.23,14.31,4503
6451,訊芯-KY,光學元件或組裝,-2.41,-1.73,824
3504,揚明光,光學元件或組裝,-2.5,0.68,1231
3450,聯鈞,光學元件或組裝,-3.23,7.71,1409
3081,聯亞,光學元件或組裝,-4.69,2.42,1448
4977,眾達-KY,光學元件或組裝,-4.95,-1.71,1886
3362,先進光,光學元件或組裝,-4.97,-1.43,5773
4979,華星光,光學元件或組裝,-7.45,2.35,4099
1303,南亞,化學,9.79,9.21,156580
1301,台塑,化學,4.35,7.91,53464
1710,東聯,化學,1.69,0.67,4997
1326,台化,化學,1.68,3.95,26655
6505,台塑化,化學,1.58,-0.28,12934
1402,遠東新,化學,0.56,-0.73,12088
1409,新纖,化學,0.4,4.12,20056
4763,材料-KY,化學,-0.19,-0.19,6432
1440,南紡,化學,-0.73,-1.09,1839
1722,台肥,化學,-0.88,-1.84,2535
4755,三福化,化學,-1.26,-0.84,143
1725,元禎,化學,-1.29,0.33,11
4749,新應材,化學,-1.38,-1.99,425
1723,中碳,化學,-1.44,-3.29,437
1304,台聚,化學,-1.64,0.42,1566
1727,中華化,化學,-1.7,-1.96,1270
1773,勝一,化學,-1.87,-2.17,535
