排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,軍工_航太製造與維修,7.65,100.0,6/6,-4.24,2.29,-0.0,0.05
2,記憶體製造,2.08,75.0,3/4,175.44,438.04,8.57,-53.32
3,PCB,1.59,73.33,11/15,98.87,-23.89,45.73,85.37
4,軍工_無人機相關,3.4,66.67,6/9,59.88,217.1,-17.19,-24.74
5,銅,1.89,60.0,6/10,68.25,72.61,3.9,2.02
6,TPU_伺服器主板與印刷電路板,1.19,60.0,3/5,58.39,57.03,19.34,57.24
7,航運,0.78,53.33,8/15,17.24,-1.65,0.26,5.41
8,記憶體封裝與測試,-0.05,50.0,2/4,-9.56,-31.15,-1.36,-8.04
9,TPU_散熱,-0.49,50.0,2/4,41.99,85.49,26.74,62.13
10,塑膠,0.97,50.0,9/18,31.53,18.45,-3.1,-3.37
11,金融,0.81,47.37,9/19,31.53,18.45,-3.1,-3.37
12,玻璃,0.93,46.67,7/15,40.28,94.99,-0.42,-6.8
13,低軌衛星,-0.42,42.86,3/7,13.11,-19.63,-4.64,4.48
14,無塵室與機電工程,0.53,40.0,2/5,4.18,-9.75,-6.06,-10.0
15,紡織,-0.42,35.0,7/20,-6.0,-14.05,0.09,1.69
16,化學,-0.43,35.0,7/20,23.74,31.13,-3.29,-3.61
17,電器電纜,-0.38,30.0,3/10,1.84,51.43,0.28,0.38
18,半導體設備,0.36,28.57,2/7,3.95,42.1,3.34,3.38
19,造紙,-0.1,28.57,2/7,0.18,1.05,0.0,-0.0
20,軟體設計,0.21,26.67,4/15,1.1,3.6,0.0,-0.01
21,TPU_光通訊與連接器,-1.27,25.0,1/4,10.19,-47.79,-3.34,34.83
22,IC設計,-0.42,23.08,3/13,101.3,299.55,-28.77,-26.91
23,機器人,-1.17,21.43,3/14,-3.86,46.92,1.23,-1.6
24,CPO_先進封裝測試,-2.29,20.0,1/5,21.19,20.67,-5.73,-26.59
25,網通設備組件,-1.49,15.0,3/20,101.39,255.66,1.32,79.95
26,記憶體模組,-2.92,14.29,1/7,-71.2,-23.47,-12.77,-13.33
27,工業自動化與機器人,-1.71,14.29,1/7,3.78,24.3,-1.75,-9.08
28,BBU_電池模組,-2.1,14.29,1/7,3.82,5.84,-0.09,12.6
29,廠務系統與水處理,-0.6,14.29,1/7,-0.97,-2.04,0.0,-0.0
30,電池或電源,-0.98,10.0,2/20,-17.31,48.75,3.13,24.51
31,光學元件或組裝,-2.46,6.67,1/15,-3.02,-15.87,0.53,70.58
32,鋼鐵,-2.1,6.67,1/15,-5.4,15.48,-2.39,-6.5
33,被動元件,-3.83,5.26,1/19,-194.01,-334.47,6.01,38.01
34,CPO_光通訊,-3.44,0.0,0/6,-2.37,-5.11,-3.47,51.83
35,BBU_電源供應器與整合,-2.16,0.0,0/5,-23.04,16.06,2.93,11.62
36,記憶體控制IC,-2.94,0.0,0/5,0.83,5.29,-0.0,-0.01
37,銀,-3.7,0.0,0/4,-165.19,-230.4,3.22,15.95
