股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2324,仁寶,43.2,20.0%,402245,1.56
2359,所羅門,159.5,31.82%,26288,2.11
8039,台虹,272.5,57.06%,55936,1.68
