排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6770,力積電,半導體業,上市,3854,160055
2,1605,華新,電器電纜,上市,13410,102364
3,2002,中鋼,鋼鐵工業,上市,-23392,91105
4,2408,南亞科,半導體業,上市,40113,65413
5,2324,仁寶,電腦及週邊設備業,上市,-8999,50873
6,3231,緯創,電腦及週邊設備業,上市,17765,43992
7,8112,至上,電子通路業,上市,4237,40533
8,2887,台新金,金融保險業,上市,17042,36705
9,2356,英業達,電腦及週邊設備業,上市,4245,32730
10,4938,和碩,電腦及週邊設備業,上市,22662,32046
11,1717,長興,化學工業,上市,4139,31492
12,2027,大成鋼,鋼鐵工業,上市,22695,31460
13,2883,凱基金,金融保險業,上市,12382,23786
14,5351,鈺創,半導體業,上櫃,1658,23492
15,2353,宏碁,電腦及週邊設備業,上市,4071,21491
16,2377,微星,電腦及週邊設備業,上市,-354,20960
17,2103,台橡,橡膠工業,上市,1969,17530
18,2615,萬海,航運業,上市,2647,16499
19,2301,光寶科,電腦及週邊設備業,上市,7784,16339
20,2603,長榮,航運業,上市,715,16188
21,6213,聯茂,電子零組件業,上市,2201,14327
22,2354,鴻準,其他電子業,上市,1970,13377
23,2542,興富發,建材營造業,上市,8841,12897
24,2376,技嘉,電腦及週邊設備業,上市,5169,12539
25,2330,台積電,半導體業,上市,4388,12394
26,1513,中興電,電機機械,上市,8457,12285
27,1608,華榮,電器電纜,上市,-3014,12239
28,2867,三商壽,金融保險業,上市,4922,12157
29,1216,統一,食品工業,上市,47,11511
30,2464,盟立,其他電子業,上市,-241,11395
31,9921,巨大,運動休閒,上市,1300,10854
32,3605,宏致,電子零組件業,上市,3169,10590
33,1504,東元,電機機械,上市,10321,10301
34,2312,金寶,其他電子業,上市,1508,10268
35,1904,正隆,造紙工業,上市,904,9814
36,2359,所羅門,其他電子業,上市,6190,9055
37,2634,漢翔,航運業,上市,11769,8704
38,3706,神達,電腦及週邊設備業,上市,960,8290
39,4763,材料-KY,化學工業,上市,-1509,8206
40,3037,欣興,電子零組件業,上市,2285,7224
41,2885,元大金,金融保險業,上市,4232,7056
42,2436,偉詮電,半導體業,上市,1849,6836
43,4979,華星光,通信網路業,上櫃,1565,6737
44,8422,可寧衛,綠能環保,上市,-458,6636
45,3576,聯合再生,光電業,上市,6453,6510
46,5347,世界,半導體業,上櫃,5959,6488
47,2474,可成,其他電子業,上市,222,6313
48,9933,中鼎,其他業,上市,1019,6240
49,6265,方土昶,電子通路業,上櫃,2893,6060
50,3006,晶豪科,半導體業,上市,142,6034
