股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
2485,兆赫,45.25,9.96,-9170.62,-13392.38,0.0,0.0
4991,環宇-KY,265.5,9.93,52.38,76.45,133.0,152.83
2355,敬鵬,43.75,9.92,3964.0,5743.0,-5.0,-25.08
1711,永光,23.9,9.88,-1768.0,-475.01,0.0,0.0
