股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3686,達能,2026-02-03,20.0,21.55,7.75%,5361,687,7.79
5386,青雲,2026-02-03,107.5,114.0,6.05%,13837,2285,6.06
6189,豐藝,2026-02-03,49.0,51.7,5.51%,10174,1306,7.79
6530,創威,2026-02-03,63.6,64.5,1.42%,5747,1146,5.01
2353,宏碁,2026-02-02,26.0,26.2,0.77%,215472,42219,5.1
6588,東典光電,2026-02-02,68.3,66.0,-3.37%,13664,2310,5.91
2014,中鴻,2026-01-30,19.8,19.45,-1.77%,136000,18137,7.5
2038,海光,2026-01-30,15.8,16.0,1.27%,13220,2128,6.21
3550,聯穎,2026-01-30,17.6,16.5,-6.25%,23548,2752,8.55
4956,光鋐,2026-01-30,21.75,24.15,11.03%,11672,1928,6.05
6426,統新,2026-01-30,114.0,131.0,14.91%,21171,2695,7.85
6588,東典光電,2026-01-30,64.0,66.0,3.12%,9851,1766,5.58
