股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
6285,啟碁,110.0,10.0,288.0,-1473.59,-3.69,-110.86
1717,長興,46.1,9.89,515.23,992.12,0.0,68.0
2412,中華電,133.0,0.76,909.06,147.17,-17.15,-423.79
