股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1711,永光,2026-01-05,20.9,20.65,-1.2%,32889,4931,6.67
3357,臺慶科,2026-01-05,163.5,163.0,-0.31%,8681,1505,5.77
8105,凌巨,2026-01-05,11.45,12.45,8.73%,5406,1027,5.26
6197,佳必琪,2026-01-05,162.0,158.5,-2.16%,8567,1323,6.48
6187,萬潤,2026-01-05,380.5,405.0,6.44%,8375,1632,5.13
5443,均豪,2026-01-05,98.0,100.0,2.04%,16329,2009,8.13
5234,達興材料,2026-01-05,401.5,385.5,-3.99%,5339,965,5.53
4130,健亞,2026-01-05,28.0,30.4,8.57%,5579,874,6.38
3360,尚立,2026-01-05,15.75,15.75,0.0%,7669,816,9.39
8438,昶昕,2026-01-05,46.1,49.4,7.16%,9183,1057,8.68
3312,弘憶股,2026-01-05,39.6,42.1,6.31%,11102,1195,9.28
3289,宜特,2026-01-05,129.0,121.5,-5.81%,5044,954,5.29
3149,正達,2026-01-05,41.0,39.55,-3.54%,16505,3068,5.38
3455,由田,2026-01-02,117.0,122.0,4.27%,7786,1337,5.82
3033,威健,2026-01-02,30.9,31.1,0.65%,11478,1632,7.03
3624,光頡,2026-01-02,60.7,61.8,1.81%,47636,8505,5.6
4772,台特化,2026-01-02,325.0,362.5,11.54%,9800,1659,5.91
3402,漢科,2026-01-02,137.5,136.0,-1.09%,11779,1462,8.05
5452,佶優,2026-01-02,29.0,31.0,6.9%,11361,1797,6.32
2497,怡利電,2025-12-31,57.5,54.9,-4.52%,5535,623,8.88
8068,全達,2025-12-31,27.9,26.75,-4.12%,12175,1404,8.67
6233,旺玖,2025-12-31,23.1,24.45,5.84%,5289,875,6.04
6205,詮欣,2025-12-31,62.8,59.3,-5.57%,12063,1002,12.04
3092,鴻碩,2025-12-31,25.0,25.8,3.2%,11119,1503,7.39
3049,精金,2025-12-31,5.38,6.23,15.8%,27971,3605,7.76
3455,由田,2025-12-31,105.0,122.0,16.19%,7908,992,7.97
3402,漢科,2025-12-31,129.5,136.0,5.02%,5676,884,6.42
3550,聯穎,2025-12-31,15.8,15.2,-3.8%,9345,1641,5.69
1721,三晃,2025-12-31,17.95,15.65,-12.81%,15034,2615,5.75
3481,群創,2025-12-31,16.7,19.9,19.16%,932979,163371,5.71
